$Inflow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY 1.0= 1/1/2000 12am,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY,TDS,H2S,CH4,SO4,Tracer,Cond,TCol,ECol,ISS1,PO4,NH4,NO3,LDOM,RDOM,LPOM,RPOM,ALG1,DO,TIC,ALK,LDOM-P,RDOM-P,LPOM-P,RPOM-P,LDOM-N,RDOM-N,LPOM-N,RPOM-N
4686,111,0,0,5.291,0,82.52,1342,219.2,81.02,0.6588,3.31E-02,1.59,0.2623,0.2623,0.2623,0.2623,0.1,7.9,8.295,30.07,1.31E-03,1.31E-03,1.31E-03,1.31E-03,2.10E-02,2.10E-02,2.10E-02,2.10E-02
4687,114,0,0,5.292,0,83.7,1342,219.2,78.19,0.6563,3.34E-02,1.577,0.2618,0.2618,0.2618,0.2618,0.1,7.9,8.317,30.22,1.31E-03,1.31E-03,1.31E-03,1.31E-03,2.10E-02,2.10E-02,2.10E-02,2.10E-02
4688,117,0,0,5.294,0,84.89,1342,219.2,75.35,0.6538,3.36E-02,1.564,0.2614,0.2614,0.2614,0.2614,0.1,7.9,8.339,30.37,1.31E-03,1.31E-03,1.31E-03,1.31E-03,2.09E-02,2.09E-02,2.09E-02,2.09E-02
4689,120,0,0,5.295,0,86.07,1342,219.2,72.52,0.6513,3.39E-02,1.551,0.2609,0.2609,0.2609,0.2609,0.1,7.9,8.362,30.52,1.31E-03,1.31E-03,1.31E-03,1.31E-03,2.09E-02,2.09E-02,2.09E-02,2.09E-02
4690,123,0,0,5.296,0,87.26,1342,219.2,69.69,0.6487,3.41E-02,1.538,0.2605,0.2605,0.2605,0.2605,0.1,7.9,8.384,30.67,1.30E-03,1.30E-03,1.30E-03,1.30E-03,2.08E-02,2.08E-02,2.08E-02,2.08E-02
4691,126,0,0,5.298,0,88.44,1342,219.2,66.86,0.6462,3.44E-02,1.525,0.26,0.26,0.26,0.26,0.1,7.9,8.407,30.82,1.30E-03,1.30E-03,1.30E-03,1.30E-03,2.08E-02,2.08E-02,2.08E-02,2.08E-02
4692,129,0,0,5.299,0,89.63,1342,219.2,64.03,0.6437,3.46E-02,1.512,0.2596,0.2596,0.2596,0.2596,0.1,7.9,8.43,30.97,1.30E-03,1.30E-03,1.30E-03,1.30E-03,2.08E-02,2.08E-02,2.08E-02,2.08E-02
4693,132,0,0,5.3,0,90.81,1342,219.2,61.2,0.6412,3.49E-02,1.499,0.2591,0.2591,0.2591,0.2591,0.1,7.9,8.453,31.13,1.30E-03,1.30E-03,1.30E-03,1.30E-03,2.07E-02,2.07E-02,2.07E-02,2.07E-02
4694,135,0,0,5.301,0,92,1342,219.2,58.37,0.6386,3.51E-02,1.486,0.2587,0.2587,0.2587,0.2587,0.1,7.9,8.476,31.28,1.29E-03,1.29E-03,1.29E-03,1.29E-03,2.07E-02,2.07E-02,2.07E-02,2.07E-02
4695,138,0,0,5.303,0,89.56,1342,219.2,55.53,0.6361,3.54E-02,1.473,0.2582,0.2582,0.2582,0.2582,0.1,7.9,8.501,31.43,1.29E-03,1.29E-03,1.29E-03,1.29E-03,2.07E-02,2.07E-02,2.07E-02,2.07E-02
4696,141,0,0,5.304,0,87.11,1342,219.2,52.7,0.6336,3.56E-02,1.461,0.2578,0.2578,0.2578,0.2578,0.1,7.9,8.528,31.58,1.29E-03,1.29E-03,1.29E-03,1.29E-03,2.06E-02,2.06E-02,2.06E-02,2.06E-02
4697,144,0,0,5.305,0,84.67,1342,219.2,49.87,0.6311,3.59E-02,1.448,0.2573,0.2573,0.2573,0.2573,0.1,7.9,8.555,31.73,1.29E-03,1.29E-03,1.29E-03,1.29E-03,2.06E-02,2.06E-02,2.06E-02,2.06E-02
4698,147,0,0,5.307,0,82.22,1342,219.2,47.04,0.6286,3.61E-02,1.435,0.2569,0.2569,0.2569,0.2569,0.1,7.9,8.582,31.88,1.28E-03,1.28E-03,1.28E-03,1.28E-03,2.06E-02,2.06E-02,2.06E-02,2.06E-02
4699,150,0,0,5.308,0,79.78,1342,219.2,44.21,0.626,3.64E-02,1.422,0.2564,0.2564,0.2564,0.2564,0.1,7.9,8.609,32.03,1.28E-03,1.28E-03,1.28E-03,1.28E-03,2.05E-02,2.05E-02,2.05E-02,2.05E-02
4700,153,0,0,5.309,0,77.33,1342,219.2,41.38,0.6235,3.67E-02,1.409,0.256,0.256,0.256,0.256,0.1,7.9,8.636,32.18,1.28E-03,1.28E-03,1.28E-03,1.28E-03,2.05E-02,2.05E-02,2.05E-02,2.05E-02
4701,156,0,0,5.311,0,74.89,1342,219.2,38.54,0.621,3.69E-02,1.396,0.2555,0.2555,0.2555,0.2555,0.1,7.9,8.664,32.34,1.28E-03,1.28E-03,1.28E-03,1.28E-03,2.04E-02,2.04E-02,2.04E-02,2.04E-02
4702,159,0,0,5.312,0,72.44,1342,219.2,35.71,0.6185,3.72E-02,1.383,0.2551,0.2551,0.2551,0.2551,0.1,7.9,8.691,32.49,1.28E-03,1.28E-03,1.28E-03,1.28E-03,2.04E-02,2.04E-02,2.04E-02,2.04E-02
4703,162,0,0,5.313,0,70,1342,219.2,32.88,0.616,3.74E-02,1.37,0.2546,0.2546,0.2546,0.2546,0.1,7.9,8.718,32.64,1.27E-03,1.27E-03,1.27E-03,1.27E-03,2.04E-02,2.04E-02,2.04E-02,2.04E-02
4704,159.3,0,0,5.315,0,70.34,1342,219.2,32.45,0.6134,3.77E-02,1.357,0.2542,0.2542,0.2542,0.2542,0.1,7.9,8.744,32.79,1.27E-03,1.27E-03,1.27E-03,1.27E-03,2.03E-02,2.03E-02,2.03E-02,2.03E-02
4705,156.6,0,0,5.316,0,70.69,1342,219.2,32.03,0.6109,3.79E-02,1.344,0.2537,0.2537,0.2537,0.2537,0.1,7.9,8.768,32.94,1.27E-03,1.27E-03,1.27E-03,1.27E-03,2.03E-02,2.03E-02,2.03E-02,2.03E-02
4706,153.9,0,0,5.317,0,71.03,1342,219.2,31.6,0.6084,3.82E-02,1.331,0.2533,0.2533,0.2533,0.2533,0.1,7.9,8.793,33.09,1.27E-03,1.27E-03,1.27E-03,1.27E-03,2.03E-02,2.03E-02,2.03E-02,2.03E-02
4707,151.1,0,0,5.319,0,71.38,1342,219.2,31.17,0.6059,3.84E-02,1.318,0.2528,0.2528,0.2528,0.2528,0.1,7.9,8.817,33.24,1.26E-03,1.26E-03,1.26E-03,1.26E-03,2.02E-02,2.02E-02,2.02E-02,2.02E-02
4708,148.4,0,0,5.32,0,71.72,1342,219.2,30.75,0.6033,3.87E-02,1.305,0.2524,0.2524,0.2524,0.2524,0.1,7.9,8.842,33.39,1.26E-03,1.26E-03,1.26E-03,1.26E-03,2.02E-02,2.02E-02,2.02E-02,2.02E-02
4709,145.7,0,0,5.321,0,72.07,1342,219.2,30.32,0.6008,3.89E-02,1.292,0.2519,0.2519,0.2519,0.2519,0.1,7.9,8.867,33.55,1.26E-03,1.26E-03,1.26E-03,1.26E-03,2.02E-02,2.02E-02,2.02E-02,2.02E-02
4710,143,0,0,5.323,0,72.41,1342,219.2,29.89,0.5983,3.92E-02,1.279,0.2515,0.2515,0.2515,0.2515,0.1,7.9,8.892,33.7,1.26E-03,1.26E-03,1.26E-03,1.26E-03,2.01E-02,2.01E-02,2.01E-02,2.01E-02
4711,140.3,0,0,5.324,0,72.76,1342,219.2,29.47,0.5958,3.94E-02,1.266,0.251,0.251,0.251,0.251,0.1,7.9,8.917,33.85,1.26E-03,1.26E-03,1.26E-03,1.26E-03,2.01E-02,2.01E-02,2.01E-02,2.01E-02
4712,137.6,0,0,5.325,0,73.1,1342,219.2,29.04,0.5933,3.97E-02,1.253,0.2506,0.2506,0.2506,0.2506,0.1,7.9,8.943,34,1.25E-03,1.25E-03,1.25E-03,1.25E-03,2.01E-02,2.01E-02,2.01E-02,2.01E-02
4713,134.9,0,0,5.327,0,73.45,1342,219.2,28.61,0.5907,3.99E-02,1.24,0.2501,0.2501,0.2501,0.2501,0.1,7.9,8.968,34.15,1.25E-03,1.25E-03,1.25E-03,1.25E-03,2.00E-02,2.00E-02,2.00E-02,2.00E-02
4714,132.1,0,0,5.328,0,73.79,1342,219.2,28.19,0.5882,4.02E-02,1.228,0.2497,0.2497,0.2497,0.2497,0.1,7.9,8.994,34.3,1.25E-03,1.25E-03,1.25E-03,1.25E-03,2.00E-02,2.00E-02,2.00E-02,2.00E-02
4715,129.4,0,0,5.329,0,74.14,1342,219.2,27.76,0.5857,4.04E-02,1.215,0.2492,0.2492,0.2492,0.2492,0.1,7.9,9.019,34.45,1.25E-03,1.25E-03,1.25E-03,1.25E-03,1.99E-02,1.99E-02,1.99E-02,1.99E-02
4716,126.7,0,0,5.331,0,74.48,1342,219.2,27.33,0.5832,4.07E-02,1.202,0.2488,0.2488,0.2488,0.2488,0.1,7.9,9.045,34.6,1.24E-03,1.24E-03,1.24E-03,1.24E-03,1.99E-02,1.99E-02,1.99E-02,1.99E-02
4717,124,0,0,5.332,0,74.83,1342,219.2,26.91,0.5807,4.09E-02,1.189,0.2483,0.2483,0.2483,0.2483,0.1,7.9,9.071,34.76,1.24E-03,1.24E-03,1.24E-03,1.24E-03,1.99E-02,1.99E-02,1.99E-02,1.99E-02
4718,121.3,0,0,5.333,0,75.17,1342,219.2,26.48,0.5781,4.12E-02,1.176,0.2479,0.2479,0.2479,0.2479,0.1,7.9,9.097,34.91,1.24E-03,1.24E-03,1.24E-03,1.24E-03,1.98E-02,1.98E-02,1.98E-02,1.98E-02
4719,118.6,0,0,5.335,0,75.52,1342,219.2,26.05,0.5756,4.14E-02,1.163,0.2474,0.2474,0.2474,0.2474,0.1,7.9,9.123,35.06,1.24E-03,1.24E-03,1.24E-03,1.24E-03,1.98E-02,1.98E-02,1.98E-02,1.98E-02
4720,115.9,0,0,5.336,0,75.86,1342,219.2,25.63,0.5731,4.17E-02,1.15,0.247,0.247,0.247,0.247,0.1,7.9,9.149,35.21,1.24E-03,1.24E-03,1.24E-03,1.24E-03,1.98E-02,1.98E-02,1.98E-02,1.98E-02
4721,113.1,0,0,5.337,0,76.21,1342,219.2,25.2,0.5706,4.19E-02,1.137,0.2465,0.2465,0.2465,0.2465,0.1,7.9,9.176,35.36,1.23E-03,1.23E-03,1.23E-03,1.23E-03,1.97E-02,1.97E-02,1.97E-02,1.97E-02
4722,110.4,0,0,5.339,0,76.55,1342,219.2,24.77,0.568,4.22E-02,1.124,0.2461,0.2461,0.2461,0.2461,0.1,7.9,9.202,35.51,1.23E-03,1.23E-03,1.23E-03,1.23E-03,1.97E-02,1.97E-02,1.97E-02,1.97E-02
4723,107.7,0,0,5.34,0,76.9,1342,219.2,24.35,0.5655,4.25E-02,1.111,0.2456,0.2456,0.2456,0.2456,0.1,7.9,9.229,35.66,1.23E-03,1.23E-03,1.23E-03,1.23E-03,1.97E-02,1.97E-02,1.97E-02,1.97E-02
4724,105,0,0,5.341,0,77.24,1342,219.2,23.92,0.563,4.27E-02,1.098,0.2452,0.2452,0.2452,0.2452,0.1,7.9,9.256,35.81,1.23E-03,1.23E-03,1.23E-03,1.23E-03,1.96E-02,1.96E-02,1.96E-02,1.96E-02
4725,102.3,0,0,5.343,0,77.59,1342,219.2,23.49,0.5605,4.30E-02,1.085,0.2447,0.2447,0.2447,0.2447,0.1,7.9,9.282,35.97,1.22E-03,1.22E-03,1.22E-03,1.22E-03,1.96E-02,1.96E-02,1.96E-02,1.96E-02
4726,99.57,0,0,5.344,0,77.93,1342,219.2,23.07,0.558,4.32E-02,1.072,0.2443,0.2443,0.2443,0.2443,0.1,7.9,9.309,36.12,1.22E-03,1.22E-03,1.22E-03,1.22E-03,1.95E-02,1.95E-02,1.95E-02,1.95E-02
4727,96.86,0,0,5.345,0,78.28,1342,219.2,22.64,0.5554,4.35E-02,1.059,0.2438,0.2438,0.2438,0.2438,0.1,7.9,9.336,36.27,1.22E-03,1.22E-03,1.22E-03,1.22E-03,1.95E-02,1.95E-02,1.95E-02,1.95E-02
4728,94.14,0,0,5.346,0,78.62,1342,219.2,22.21,0.5529,4.37E-02,1.046,0.2434,0.2434,0.2434,0.2434,0.1,7.9,9.363,36.42,1.22E-03,1.22E-03,1.22E-03,1.22E-03,1.95E-02,1.95E-02,1.95E-02,1.95E-02
4729,91.43,0,0,5.348,0,78.97,1342,219.2,21.79,0.5504,4.40E-02,1.033,0.2429,0.2429,0.2429,0.2429,0.1,7.9,9.391,36.57,1.22E-03,1.22E-03,1.22E-03,1.22E-03,1.94E-02,1.94E-02,1.94E-02,1.94E-02
4730,88.71,0,0,5.349,0,79.31,1342,219.2,21.36,0.5479,4.42E-02,1.02,0.2425,0.2425,0.2425,0.2425,0.1,7.9,9.418,36.72,1.21E-03,1.21E-03,1.21E-03,1.21E-03,1.94E-02,1.94E-02,1.94E-02,1.94E-02
4731,86,0,0,5.35,0,79.66,1342,219.2,20.93,0.5454,4.45E-02,1.007,0.242,0.242,0.242,0.242,0.1,7.9,9.445,36.87,1.21E-03,1.21E-03,1.21E-03,1.21E-03,1.94E-02,1.94E-02,1.94E-02,1.94E-02
4732,86,0,0,5.352,0,80,1342,219.2,20.93,0.5428,4.47E-02,0.9945,0.2416,0.2416,0.2416,0.2416,0.1,7.9,9.473,37.02,1.21E-03,1.21E-03,1.21E-03,1.21E-03,1.93E-02,1.93E-02,1.93E-02,1.93E-02
4733,85.51,0,0,5.353,0,74.5,1342,219.2,20.98,0.5403,4.50E-02,0.9816,0.2411,0.2411,0.2411,0.2411,0.1,7.9,9.5,37.18,1.21E-03,1.21E-03,1.21E-03,1.21E-03,1.93E-02,1.93E-02,1.93E-02,1.93E-02
4734,85.02,0,0,5.354,0,69,1342,219.2,21.03,0.5378,4.52E-02,0.9687,0.2407,0.2407,0.2407,0.2407,0.1,7.9,9.528,37.33,1.20E-03,1.20E-03,1.20E-03,1.20E-03,1.93E-02,1.93E-02,1.93E-02,1.93E-02
4735,84.53,0,0,5.356,0,63.5,1342,219.2,21.07,0.5353,4.55E-02,0.9557,0.2402,0.2402,0.2402,0.2402,0.1,7.9,9.555,37.48,1.20E-03,1.20E-03,1.20E-03,1.20E-03,1.92E-02,1.92E-02,1.92E-02,1.92E-02
4736,84.04,0,0,5.357,0,58,1342,219.2,21.12,0.5327,4.57E-02,0.9428,0.2398,0.2398,0.2398,0.2398,0.1,7.9,9.583,37.63,1.20E-03,1.20E-03,1.20E-03,1.20E-03,1.92E-02,1.92E-02,1.92E-02,1.92E-02
4737,83.56,0,0,5.358,0,60,1342,219.2,21.16,0.5302,4.60E-02,0.9298,0.2393,0.2393,0.2393,0.2393,0.1,7.9,9.611,37.78,1.20E-03,1.20E-03,1.20E-03,1.20E-03,1.92E-02,1.92E-02,1.92E-02,1.92E-02
4738,83.07,0,0,5.36,0,62,1342,219.2,21.21,0.5277,4.62E-02,0.9169,0.2389,0.2389,0.2389,0.2389,0.1,7.9,9.639,37.93,1.19E-03,1.19E-03,1.19E-03,1.19E-03,1.91E-02,1.91E-02,1.91E-02,1.91E-02
4739,82.58,0,0,5.361,0,64,1342,219.2,21.26,0.5252,4.65E-02,0.9039,0.2384,0.2384,0.2384,0.2384,0.1,7.9,9.667,38.08,1.19E-03,1.19E-03,1.19E-03,1.19E-03,1.91E-02,1.91E-02,1.91E-02,1.91E-02
4740,82.09,0,0,5.362,0,66,1342,219.2,21.3,0.5227,4.67E-02,0.891,0.238,0.238,0.238,0.238,0.1,7.9,9.695,38.23,1.19E-03,1.19E-03,1.19E-03,1.19E-03,1.90E-02,1.90E-02,1.90E-02,1.90E-02
4741,81.6,0,0,5.364,0,68,1342,219.2,21.35,0.5201,4.70E-02,0.878,0.2375,0.2375,0.2375,0.2375,0.1,7.9,9.723,38.39,1.19E-03,1.19E-03,1.19E-03,1.19E-03,1.90E-02,1.90E-02,1.90E-02,1.90E-02
4742,81.11,0,0,5.365,0,70,1342,219.2,21.4,0.5176,4.72E-02,0.8651,0.2371,0.2371,0.2371,0.2371,0.1,7.9,9.752,38.54,1.19E-03,1.19E-03,1.19E-03,1.19E-03,1.90E-02,1.90E-02,1.90E-02,1.90E-02
4743,80.62,0,0,5.366,0,72,1342,219.2,21.44,0.5151,4.75E-02,0.8522,0.2366,0.2366,0.2366,0.2366,0.1,7.9,9.78,38.69,1.18E-03,1.18E-03,1.18E-03,1.18E-03,1.89E-02,1.89E-02,1.89E-02,1.89E-02
4744,80.13,0,0,5.368,0,74,1342,219.2,21.49,0.5126,4.77E-02,0.8392,0.2362,0.2362,0.2362,0.2362,0.1,7.9,9.809,38.84,1.18E-03,1.18E-03,1.18E-03,1.18E-03,1.89E-02,1.89E-02,1.89E-02,1.89E-02
4745,79.64,0,0,5.369,0,76,1342,219.2,21.53,0.5101,4.80E-02,0.8263,0.2357,0.2357,0.2357,0.2357,0.1,7.9,9.837,38.99,1.18E-03,1.18E-03,1.18E-03,1.18E-03,1.89E-02,1.89E-02,1.89E-02,1.89E-02
4746,79.16,0,0,5.37,0,78,1342,219.2,21.58,0.5075,4.83E-02,0.8133,0.2353,0.2353,0.2353,0.2353,0.1,7.9,9.866,39.14,1.18E-03,1.18E-03,1.18E-03,1.18E-03,1.88E-02,1.88E-02,1.88E-02,1.88E-02
4747,78.67,0,0,5.372,0,80,1342,219.2,21.63,0.505,4.85E-02,0.8004,0.2348,0.2348,0.2348,0.2348,0.1,7.9,9.895,39.29,1.17E-03,1.17E-03,1.17E-03,1.17E-03,1.88E-02,1.88E-02,1.88E-02,1.88E-02
4748,78.18,0,0,5.373,0,82,1342,219.2,21.67,0.5025,4.88E-02,0.7874,0.2344,0.2344,0.2344,0.2344,0.1,7.9,9.923,39.44,1.17E-03,1.17E-03,1.17E-03,1.17E-03,1.88E-02,1.88E-02,1.88E-02,1.88E-02
4749,77.69,0,0,5.374,0,84,1342,219.2,21.72,0.5,4.90E-02,0.7745,0.2339,0.2339,0.2339,0.2339,0.1,7.9,9.952,39.6,1.17E-03,1.17E-03,1.17E-03,1.17E-03,1.87E-02,1.87E-02,1.87E-02,1.87E-02
4750,77.2,0,0,5.376,0,86,1342,219.2,21.77,0.4974,4.93E-02,0.7616,0.2335,0.2335,0.2335,0.2335,0.1,7.9,9.981,39.75,1.17E-03,1.17E-03,1.17E-03,1.17E-03,1.87E-02,1.87E-02,1.87E-02,1.87E-02
4751,76.71,0,0,5.377,0,88,1342,219.2,21.81,0.4949,4.95E-02,0.7486,0.233,0.233,0.233,0.233,0.1,7.9,10.01,39.9,1.17E-03,1.17E-03,1.17E-03,1.17E-03,1.86E-02,1.86E-02,1.86E-02,1.86E-02
4752,76.22,0,0,5.378,0,90,1342,219.2,21.86,0.4924,4.98E-02,0.7357,0.2326,0.2326,0.2326,0.2326,0.1,7.9,10.04,40.05,1.16E-03,1.16E-03,1.16E-03,1.16E-03,1.86E-02,1.86E-02,1.86E-02,1.86E-02
4753,75.73,0,0,5.38,0,92,1342,219.2,21.9,0.4899,5.00E-02,0.7227,0.2321,0.2321,0.2321,0.2321,0.1,7.9,10.07,40.2,1.16E-03,1.16E-03,1.16E-03,1.16E-03,1.86E-02,1.86E-02,1.86E-02,1.86E-02
4754,75.24,0,0,5.381,0,94,1342,219.2,21.95,0.4874,5.03E-02,0.7098,0.2317,0.2317,0.2317,0.2317,0.1,7.9,10.1,40.35,1.16E-03,1.16E-03,1.16E-03,1.16E-03,1.85E-02,1.85E-02,1.85E-02,1.85E-02
4755,74.76,0,0,5.382,0,96,1342,219.2,22,0.4848,5.05E-02,0.6968,0.2312,0.2312,0.2312,0.2312,0.1,7.9,10.13,40.5,1.16E-03,1.16E-03,1.16E-03,1.16E-03,1.85E-02,1.85E-02,1.85E-02,1.85E-02
4756,74.27,0,0,5.384,0,98,1342,219.2,22.04,0.4823,5.08E-02,0.6839,0.2308,0.2308,0.2308,0.2308,0.1,7.9,10.16,40.65,1.15E-03,1.15E-03,1.15E-03,1.15E-03,1.85E-02,1.85E-02,1.85E-02,1.85E-02
4757,73.78,0,0,5.385,0,100,1342,219.2,22.09,0.4798,5.10E-02,0.6709,0.2303,0.2303,0.2303,0.2303,0.1,7.9,10.19,40.81,1.15E-03,1.15E-03,1.15E-03,1.15E-03,1.84E-02,1.84E-02,1.84E-02,1.84E-02
4758,73.29,0,0,5.386,0,102,1342,219.2,22.14,0.4773,5.13E-02,0.658,0.2299,0.2299,0.2299,0.2299,0.1,7.9,10.22,40.96,1.15E-03,1.15E-03,1.15E-03,1.15E-03,1.84E-02,1.84E-02,1.84E-02,1.84E-02
4759,72.8,0,0,5.387,0,103.2,1342,219.2,22.18,0.4748,5.15E-02,0.6451,0.2294,0.2294,0.2294,0.2294,0.1,7.9,10.25,41.11,1.15E-03,1.15E-03,1.15E-03,1.15E-03,1.84E-02,1.84E-02,1.84E-02,1.84E-02
4760,72.31,0,0,5.389,0,104.3,1342,219.2,22.23,0.4722,5.18E-02,0.6321,0.229,0.229,0.229,0.229,0.1,7.9,10.27,41.26,1.15E-03,1.15E-03,1.15E-03,1.15E-03,1.83E-02,1.83E-02,1.83E-02,1.83E-02
4761,71.82,0,0,5.39,0,105.5,1342,219.2,22.27,0.4697,5.20E-02,0.6192,0.2285,0.2285,0.2285,0.2285,0.1,7.9,10.3,41.41,1.14E-03,1.14E-03,1.14E-03,1.14E-03,1.83E-02,1.83E-02,1.83E-02,1.83E-02
4762,71.33,0,0,5.391,0,106.6,1342,219.2,22.32,0.4672,5.23E-02,0.6062,0.2281,0.2281,0.2281,0.2281,0.1,7.9,10.33,41.56,1.14E-03,1.14E-03,1.14E-03,1.14E-03,1.83E-02,1.83E-02,1.83E-02,1.83E-02
4763,70.84,0,0,5.393,0,107.8,1342,219.2,22.37,0.4647,5.25E-02,0.5933,0.2276,0.2276,0.2276,0.2276,0.1,7.9,10.36,41.71,1.14E-03,1.14E-03,1.14E-03,1.14E-03,1.82E-02,1.82E-02,1.82E-02,1.82E-02
4764,70.36,0,0,5.394,0,108.9,1342,219.2,22.41,0.4621,5.28E-02,0.5803,0.2272,0.2272,0.2272,0.2272,0.1,7.9,10.39,41.86,1.14E-03,1.14E-03,1.14E-03,1.14E-03,1.82E-02,1.82E-02,1.82E-02,1.82E-02
4765,69.87,0,0,5.395,0,110.1,1342,219.2,22.46,0.4596,5.30E-02,0.5674,0.2267,0.2267,0.2267,0.2267,0.1,7.9,10.42,42.02,1.13E-03,1.13E-03,1.13E-03,1.13E-03,1.81E-02,1.81E-02,1.81E-02,1.81E-02
4766,69.38,0,0,5.397,0,111.3,1342,219.2,22.51,0.4571,5.33E-02,0.5545,0.2263,0.2263,0.2263,0.2263,0.1,7.9,10.45,42.17,1.13E-03,1.13E-03,1.13E-03,1.13E-03,1.81E-02,1.81E-02,1.81E-02,1.81E-02
4767,68.89,0,0,5.398,0,112.4,1342,219.2,22.55,0.4546,5.35E-02,0.5415,0.2258,0.2258,0.2258,0.2258,0.1,7.9,10.48,42.32,1.13E-03,1.13E-03,1.13E-03,1.13E-03,1.81E-02,1.81E-02,1.81E-02,1.81E-02
4768,68.4,0,0,5.399,0,113.6,1342,219.2,22.6,0.4521,5.38E-02,0.5286,0.2254,0.2254,0.2254,0.2254,0.1,7.9,10.51,42.47,1.13E-03,1.13E-03,1.13E-03,1.13E-03,1.80E-02,1.80E-02,1.80E-02,1.80E-02
4769,67.91,0,0,5.401,0,114.7,1342,219.2,22.64,0.4495,5.41E-02,0.5156,0.2249,0.2249,0.2249,0.2249,0.1,7.9,10.54,42.62,1.13E-03,1.13E-03,1.13E-03,1.13E-03,1.80E-02,1.80E-02,1.80E-02,1.80E-02
4770,67.42,0,0,5.402,0,115.9,1342,219.2,22.69,0.447,5.43E-02,0.5027,0.2245,0.2245,0.2245,0.2245,0.1,7.9,10.57,42.77,1.12E-03,1.12E-03,1.12E-03,1.12E-03,1.80E-02,1.80E-02,1.80E-02,1.80E-02
4771,66.93,0,0,5.403,0,117.1,1342,219.2,22.74,0.4445,5.46E-02,0.4897,0.224,0.224,0.224,0.224,0.1,7.9,10.6,42.92,1.12E-03,1.12E-03,1.12E-03,1.12E-03,1.79E-02,1.79E-02,1.79E-02,1.79E-02
4772,66.44,0,0,5.405,0,118.2,1342,219.2,22.78,0.442,5.48E-02,0.4768,0.2236,0.2236,0.2236,0.2236,0.1,7.9,10.63,43.07,1.12E-03,1.12E-03,1.12E-03,1.12E-03,1.79E-02,1.79E-02,1.79E-02,1.79E-02
4773,65.96,0,0,5.406,0,119.4,1342,219.2,22.83,0.4395,5.51E-02,0.4638,0.2231,0.2231,0.2231,0.2231,0.1,7.9,10.66,43.23,1.12E-03,1.12E-03,1.12E-03,1.12E-03,1.79E-02,1.79E-02,1.79E-02,1.79E-02
4774,65.47,0,0,5.407,0,120.5,1342,219.2,22.88,0.4369,5.53E-02,0.4509,0.2227,0.2227,0.2227,0.2227,0.1,7.9,10.69,43.38,1.11E-03,1.11E-03,1.11E-03,1.11E-03,1.78E-02,1.78E-02,1.78E-02,1.78E-02
4775,64.98,0,0,5.409,0,121.7,1342,219.2,22.92,0.4344,5.56E-02,0.438,0.2222,0.2222,0.2222,0.2222,0.1,7.9,10.72,43.53,1.11E-03,1.11E-03,1.11E-03,1.11E-03,1.78E-02,1.78E-02,1.78E-02,1.78E-02
4776,64.49,0,0,5.41,0,122.8,1342,219.2,22.97,0.4319,5.58E-02,0.425,0.2218,0.2218,0.2218,0.2218,0.1,7.9,10.75,43.68,1.11E-03,1.11E-03,1.11E-03,1.11E-03,1.77E-02,1.77E-02,1.77E-02,1.77E-02
4777,64,0,0,5.411,0,124,1342,219.2,23.01,0.4294,5.61E-02,0.4121,0.2213,0.2213,0.2213,0.2213,0.1,7.9,10.79,43.83,1.11E-03,1.11E-03,1.11E-03,1.11E-03,1.77E-02,1.77E-02,1.77E-02,1.77E-02
4778,63.81,0,0,5.413,0,123.3,1342,219.2,22.58,0.4268,5.63E-02,0.3991,0.2209,0.2209,0.2209,0.2209,0.1,7.9,10.82,43.98,1.10E-03,1.10E-03,1.10E-03,1.10E-03,1.77E-02,1.77E-02,1.77E-02,1.77E-02
4779,63.62,0,0,5.414,0,122.7,1342,219.2,22.14,0.4243,5.66E-02,0.3862,0.2204,0.2204,0.2204,0.2204,0.1,7.9,10.85,44.13,1.10E-03,1.10E-03,1.10E-03,1.10E-03,1.76E-02,1.76E-02,1.76E-02,1.76E-02
4780,63.44,0,0,5.415,0,122,1342,219.2,21.71,0.4218,5.68E-02,0.3732,0.22,0.22,0.22,0.22,0.1,7.9,10.88,44.28,1.10E-03,1.10E-03,1.10E-03,1.10E-03,1.76E-02,1.76E-02,1.76E-02,1.76E-02
4781,63.25,0,0,5.417,0,121.3,1342,219.2,21.27,0.4193,5.71E-02,0.3603,0.2195,0.2195,0.2195,0.2195,0.1,7.9,10.91,44.44,1.10E-03,1.10E-03,1.10E-03,1.10E-03,1.76E-02,1.76E-02,1.76E-02,1.76E-02
4782,63.06,0,0,5.418,0,120.7,1342,219.2,20.84,0.4168,5.73E-02,0.3474,0.2191,0.2191,0.2191,0.2191,0.1,7.9,10.94,44.59,1.10E-03,1.10E-03,1.10E-03,1.10E-03,1.75E-02,1.75E-02,1.75E-02,1.75E-02
4783,62.88,0,0,5.419,0,120,1342,219.2,20.4,0.4142,5.76E-02,0.3344,0.2186,0.2186,0.2186,0.2186,0.1,7.9,10.97,44.74,1.09E-03,1.09E-03,1.09E-03,1.09E-03,1.75E-02,1.75E-02,1.75E-02,1.75E-02
4784,62.69,0,0,5.421,0,119.3,1342,219.2,19.96,0.4117,5.78E-02,0.3215,0.2182,0.2182,0.2182,0.2182,0.1,7.9,11,44.89,1.09E-03,1.09E-03,1.09E-03,1.09E-03,1.75E-02,1.75E-02,1.75E-02,1.75E-02
