$
,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90,
   0.400,     0.000,  2669.880,  2247.910,  1458.850,  1722.490,  1750.510,  2030.030,  2343.380,  2116.630,  1996.800,  1973.820,  2039.680,  1659.690,  1709.060,  1987.130,  1525.930,  1330.810,  1742.140,  1806.320,  1668.390,  1711.670,  1605.310,  1835.150,  1765.350,  1825.480,  1980.090,  1762.150,  1633.150,  1620.720,  2129.460,  2317.120,  2148.010,  2075.460,  1914.320,  1978.260,  1705.920,  1986.440,  2000.990,  1857.160,  1935.250,  1748.500,  1996.720,  2009.140,  1940.450,  1953.200,  1913.270,  1746.710,  1979.120,  2060.700,  1936.650,  1627.490,     0.000,     0.000,  1280.170,   919.020,   735.520,  2110.190,  2287.660,  2239.110,  1676.400,  1681.890,  1816.710,  2259.920,  2485.950,  2373.170,  2051.830,  1865.990,  1762.960,  1612.700,  1669.270,  1644.400,  1833.070,  2136.950,  2381.710,  2581.680,  2544.830,  2570.200,  2478.490,  2771.550,  2776.220,  2530.450,  2321.180,  2318.040,  2049.780,  1747.720,  1401.780,  1271.320,  1184.150,  1030.220,     0.000, 66
   0.400,     0.000,  2669.880,  2247.910,  1458.850,  1722.490,  1750.510,  2030.030,  2343.380,  2116.630,  1996.800,  1973.820,  2039.680,  1659.690,  1709.060,  1987.130,  1525.930,  1330.810,  1742.140,  1806.320,  1668.390,  1711.670,  1605.310,  1835.150,  1765.350,  1825.480,  1980.090,  1762.150,  1633.150,  1620.720,  2129.460,  2317.120,  2148.010,  2075.460,  1914.320,  1978.260,  1705.920,  1986.440,  2000.990,  1857.160,  1935.250,  1748.500,  1996.720,  2009.140,  1940.450,  1953.200,  1913.270,  1746.710,  1979.120,  2060.700,  1936.650,  1627.490,     0.000,     0.000,  1280.170,   919.020,   735.520,  2110.190,  2287.660,  2239.110,  1676.400,  1681.890,  1816.710,  2259.920,  2485.950,  2373.170,  2051.830,  1865.990,  1762.960,  1612.700,  1669.270,  1644.400,  1833.070,  2136.950,  2381.710,  2581.680,  2544.830,  2570.200,  2478.490,  2771.550,  2776.220,  2530.450,  2321.180,  2318.040,  2049.780,  1747.720,  1401.780,  1271.320,  1184.150,  1030.220,     0.000, 67
   0.400,     0.000,  2669.880,  2247.910,  1458.850,  1722.490,  1750.510,  2030.030,  2343.380,  2116.630,  1996.800,  1973.820,  2039.680,  1659.690,  1709.060,  1987.130,  1525.930,  1330.810,  1742.140,  1806.320,  1668.390,  1711.670,  1605.310,  1835.150,  1765.350,  1825.480,  1980.090,  1762.150,  1633.150,  1620.720,  2129.460,  2317.120,  2148.010,  2075.460,  1914.320,  1978.260,  1705.920,  1986.440,  2000.990,  1857.160,  1935.250,  1748.500,  1996.720,  2009.140,  1940.450,  1953.200,  1913.270,  1746.710,  1979.120,  2060.700,  1936.650,  1627.490,     0.000,     0.000,  1280.170,   919.020,   735.520,  2110.190,  2287.660,  2239.110,  1676.400,  1681.890,  1816.710,  2259.920,  2485.950,  2373.170,  2051.830,  1865.990,  1762.960,  1612.700,  1669.270,  1644.400,  1833.070,  2136.950,  2381.710,  2581.680,  2544.830,  2570.200,  2478.490,  2771.550,  2776.220,  2530.450,  2321.180,  2318.040,  2049.780,  1747.720,  1401.780,  1271.320,  1184.150,  1030.220,     0.000, 68
   0.400,     0.000,  2669.880,  2247.910,  1458.850,  1722.490,  1750.510,  2030.030,  2343.380,  2116.630,  1996.800,  1973.820,  2039.680,  1659.690,  1709.060,  1987.130,  1525.930,  1330.810,  1742.140,  1806.320,  1668.390,  1711.670,  1605.310,  1835.150,  1765.350,  1825.480,  1980.090,  1762.150,  1633.150,  1620.720,  2129.460,  2317.120,  2148.010,  2075.460,  1914.320,  1978.260,  1705.920,  1986.440,  2000.990,  1857.160,  1935.250,  1748.500,  1996.720,  2009.140,  1940.450,  1953.200,  1913.270,  1746.710,  1979.120,  2060.700,  1936.650,  1627.490,     0.000,     0.000,  1280.170,   919.020,   735.520,  2110.190,  2287.660,  2239.110,  1676.400,  1681.890,  1816.710,  2259.920,  2485.950,  2373.170,  2051.830,  1865.990,  1762.960,  1612.700,  1669.270,  1644.400,  1833.070,  2136.950,  2381.710,  2581.680,  2544.830,  2570.200,  2478.490,  2771.550,  2776.220,  2530.450,  2321.180,  2318.040,  2049.780,  1747.720,  1401.780,  1271.320,  1184.150,  1030.220,     0.000, 69
   0.400,     0.000,  2669.880,  2247.910,  1458.850,  1722.490,  1750.510,  2030.030,  2343.380,  2116.630,  1996.800,  1973.820,  2039.680,  1659.690,  1709.060,  1987.130,  1525.930,  1330.810,  1742.140,  1806.320,  1668.390,  1711.670,  1605.310,  1835.150,  1765.350,  1825.480,  1980.090,  1762.150,  1633.150,  1620.720,  2129.460,  2317.120,  2148.010,  2075.460,  1914.320,  1978.260,  1705.920,  1986.440,  2000.990,  1857.160,  1935.250,  1748.500,  1996.720,  2009.140,  1940.450,  1953.200,  1913.270,  1746.710,  1979.120,  2060.700,  1936.650,  1627.490,     0.000,     0.000,  1280.170,   919.020,   735.520,  2110.190,  2287.660,  2239.110,  1676.400,  1681.890,  1816.710,  2259.920,  2485.950,  2373.170,  2051.830,  1865.990,  1762.960,  1612.700,  1669.270,  1644.400,  1833.070,  2136.950,  2381.710,  2581.680,  2544.830,  2570.200,  2478.490,  2771.550,  2776.220,  2530.450,  2321.180,  2318.040,  2049.780,  1747.720,  1401.780,  1271.320,  1184.150,  1030.220,     0.000, 70
   0.400,     0.000,  2669.880,  2247.910,  1458.850,  1722.490,  1750.510,  2030.030,  2343.380,  2116.630,  1996.800,  1973.820,  2039.680,  1659.690,  1709.060,  1987.130,  1525.930,  1330.810,  1742.140,  1806.320,  1668.390,  1711.670,  1605.310,  1835.150,  1765.350,  1825.480,  1980.090,  1762.150,  1633.150,  1620.720,  2129.460,  2317.120,  2148.010,  2075.460,  1914.320,  1978.260,  1705.920,  1986.440,  2000.990,  1857.160,  1935.250,  1748.500,  1996.720,  2009.140,  1940.450,  1953.200,  1913.270,  1746.710,  1979.120,  2060.700,  1936.650,  1627.490,     0.000,     0.000,  1280.170,   919.020,   735.520,  2110.190,  2287.660,  2239.110,  1676.400,  1681.890,  1816.710,  2259.920,  2485.950,  2373.170,  2051.830,  1865.990,  1762.960,  1612.700,  1669.270,  1644.400,  1833.070,  2136.950,  2381.710,  2581.680,  2544.830,  2570.200,  2478.490,  2771.550,  2776.220,  2530.450,  2321.180,  2318.040,  2049.780,  1747.720,  1401.780,  1271.320,  1184.150,  1030.220,     0.000, 71
   0.400,     0.000,  2669.880,  2247.910,  1458.850,  1722.490,  1750.510,  2030.030,  2343.380,  2116.630,  1996.800,  1973.820,  2039.680,  1659.690,  1709.060,  1987.130,  1525.930,  1330.810,  1742.140,  1806.320,  1668.390,  1711.670,  1605.310,  1835.150,  1765.350,  1825.480,  1980.090,  1762.150,  1633.150,  1620.720,  2129.460,  2317.120,  2148.010,  2075.460,  1914.320,  1978.260,  1705.920,  1986.440,  2000.990,  1857.160,  1935.250,  1748.500,  1996.720,  2009.140,  1940.450,  1953.200,  1913.270,  1746.710,  1979.120,  2060.700,  1936.650,  1627.490,     0.000,     0.000,  1280.170,   919.020,   735.520,  2110.190,  2287.660,  2239.110,  1676.400,  1681.890,  1816.710,  2259.920,  2485.950,  2373.170,  2051.830,  1865.990,  1762.960,  1612.700,  1669.270,  1644.400,  1833.070,  2136.950,  2381.710,  2581.680,  2544.830,  2570.200,  2478.490,  2771.550,  2776.220,  2530.450,  2321.180,  2318.040,  2049.780,  1747.720,  1401.780,  1271.320,  1184.150,  1030.220,     0.000, 72
   0.400,     0.000,  2669.880,  2247.910,  1458.850,  1722.490,  1750.510,  2030.030,  2343.380,  2116.630,  1996.800,  1973.820,  2039.680,  1659.690,  1709.060,  1987.130,  1525.930,  1330.810,  1742.140,  1806.320,  1668.390,  1711.670,  1605.310,  1835.150,  1765.350,  1825.480,  1980.090,  1762.150,  1633.150,  1620.720,  2129.460,  2317.120,  2148.010,  2075.460,  1914.320,  1978.260,  1705.920,  1986.440,  2000.990,  1857.160,  1935.250,  1748.500,  1996.720,  2009.140,  1940.450,  1953.200,  1913.270,  1746.710,  1979.120,  2060.700,  1936.650,  1627.490,     0.000,     0.000,  1280.170,   919.020,   735.520,  2110.190,  2287.660,  2239.110,  1676.400,  1681.890,  1816.710,  2259.920,  2485.950,  2373.170,  2051.830,  1865.990,  1762.960,  1612.700,  1669.270,  1644.400,  1833.070,  2136.950,  2381.710,  2581.680,  2544.830,  2570.200,  2478.490,  2771.550,  2776.220,  2530.450,  2321.180,  2318.040,  2049.780,  1747.720,  1401.780,  1271.320,  1184.150,  1030.220,     0.000, 73
   0.400,     0.000,  2669.880,  2247.910,  1458.850,  1722.490,  1750.510,  2030.030,  2343.380,  2116.630,  1996.800,  1973.820,  2039.680,  1659.690,  1709.060,  1987.130,  1525.930,  1330.810,  1742.140,  1806.320,  1668.390,  1711.670,  1605.310,  1835.150,  1765.350,  1825.480,  1980.090,  1762.150,  1633.150,  1620.720,  2129.460,  2317.120,  2148.010,  2075.460,  1914.320,  1978.260,  1705.920,  1986.440,  2000.990,  1857.160,  1935.250,  1748.500,  1996.720,  2009.140,  1940.450,  1953.200,  1913.270,  1746.710,  1979.120,  2060.700,  1936.650,  1627.490,     0.000,     0.000,  1280.170,   919.020,   735.520,  2110.190,  2287.660,  2239.110,  1676.400,  1681.890,  1816.710,  2259.920,  2485.950,  2373.170,  2051.830,  1865.990,  1762.960,  1612.700,  1669.270,  1644.400,  1833.070,  2136.950,  2381.710,  2581.680,  2544.830,  2570.200,  2478.490,  2771.550,  2776.220,  2530.450,  2321.180,  2318.040,  2049.780,  1747.720,  1401.780,  1271.320,  1184.150,  1030.220,     0.000, 74
   0.600,     0.000,  2644.720,  2201.210,  1433.160,  1711.260,  1737.320,  1994.650,  2328.610,  2100.590,  1989.270,  1968.510,  2025.900,  1635.080,  1611.330,  1795.940,  1482.600,  1324.060,  1736.690,  1804.370,  1660.750,  1696.050,  1556.860,  1806.060,  1746.470,  1811.720,  1960.510,  1745.780,  1610.170,  1607.670,  2084.330,  2303.420,  2139.130,  2046.590,  1861.590,  1927.360,  1651.240,  1961.560,  1972.920,  1813.180,  1923.660,  1673.810,  1881.610,  1984.660,  1881.630,  1876.680,  1870.750,  1702.460,  1854.500,  1964.880,  1836.330,  1619.970,     0.000,     0.000,  1262.940,   917.460,   733.660,  2051.350,  2160.990,  2235.950,  1675.640,  1681.060,  1811.500,  2250.330,  2406.890,  2362.140,  2027.330,  1863.930,  1758.250,  1570.710,  1666.010,  1639.790,  1825.560,  2132.310,  2375.270,  2558.720,  2506.810,  2529.740,  2423.030,  2771.550,  2767.900,  2530.450,  2305.320,  2300.590,  2049.780,  1747.720,  1401.780,  1271.320,  1184.150,  1030.220,     0.000, 75
   0.600,     0.000,  2593.500,  2142.980,  1412.530,  1697.790,  1730.130,  1963.360,  2316.760,  2086.470,  1981.060,  1961.940,  2016.010,  1603.920,  1156.360,  1508.750,  1469.860,  1319.380,  1727.400,  1802.020,  1651.580,  1677.310,  1499.920,  1778.040,  1737.060,  1797.760,  1940.280,  1734.540,  1586.570,  1592.020,  2051.380,  2231.290,  2119.780,  2013.090,  1842.510,  1809.200,  1644.830,  1867.560,  1953.880,  1785.540,  1908.930,  1645.730,  1799.930,  1952.250,  1774.260,  1546.260,  1442.540,  1545.680,  1594.960,  1836.340,  1729.810,  1611.530,     0.000,     0.000,  1249.430,   915.390,   731.170,  2021.820,  2138.690,  2230.370,  1673.220,  1678.430,  1803.760,  2225.110,  2267.470,  2327.220,  2017.400,  1857.430,  1743.330,  1545.170,  1654.580,  1620.440,  1802.930,  2117.610,  2353.430,  2468.620,  2391.270,  2453.330,  2330.160,  2762.770,  2734.530,  2523.680,  2292.320,  2281.090,  2046.320,  1730.590,  1392.830,  1268.250,  1181.330,  1022.220,     0.000, 76
   0.600,     0.000,  2564.370,  2051.990,  1405.840,  1670.720,  1722.930,  1935.510,  2308.640,  2071.920,  1972.850,  1955.360,  2002.220,  1578.320,  1153.160,  1459.580,  1444.740,  1281.270,  1723.920,  1799.680,  1636.910,  1643.950,  1451.700,  1759.140,  1725.660,  1785.120,  1919.640,  1723.510,  1568.990,  1576.370,  2038.040,  2223.250,  2075.560,  1960.950,  1727.210,  1738.560,  1638.430,  1791.640,  1884.060,  1769.200,  1889.520,  1610.640,  1791.020,  1903.560,  1718.610,  1484.810,  1241.480,  1493.230,  1514.230,  1701.010,  1656.640,  1605.580,     0.000,     0.000,  1247.540,   912.060,   728.640,  1993.860,  2106.920,  2213.630,  1670.800,  1675.810,  1796.020,  2199.720,  1965.940,  2264.040,  2002.610,  1837.870,  1728.410,  1540.870,  1641.150,  1615.730,  1784.090,  2104.120,  2309.770,  2416.230,  2281.190,  2398.640,  2296.130,  2751.900,  2713.420,  2515.290,  2244.650,  2259.600,  2019.460,  1713.310,  1383.690,  1264.450,  1177.840,  1013.010,     0.000, 77
   0.600,     0.000,  2549.510,  1911.310,  1401.970,  1620.910,  1715.680,  1920.970,  2300.510,  2058.970,  1949.300,  1948.790,  1969.650,  1551.360,  1149.960,  1315.210,  1441.430,  1265.810,  1716.200,  1797.340,  1627.730,  1623.610,  1400.750,  1690.610,  1722.790,  1776.530,  1911.060,  1712.540,  1552.240,  1564.400,  2006.740,  2207.710,  1968.690,  1920.050,  1714.510,  1667.010,  1628.970,  1733.760,  1838.580,  1760.560,  1772.070,  1563.750,  1762.090,  1786.060,  1625.970,  1414.980,  1207.410,  1419.590,  1276.060,  1622.730,  1543.760,  1593.180,     0.000,     0.000,  1243.710,   906.960,   724.600,  1926.740,  2084.110,  2163.350,  1668.100,  1672.800,  1427.760,  2073.070,  1777.490,  2229.410,  1976.330,  1815.710,  1713.490,  1536.570,  1627.310,  1595.490,  1767.220,  2091.320,  2247.910,  2355.280,  2253.740,  2348.490,  2278.380,  2741.030,  2693.120,  2501.590,  2179.430,  2250.330,  2006.460,  1705.950,  1376.710,  1252.910,  1164.720,  1009.880,     0.000, 78
   0.600,     0.000,  2534.660,  1894.490,  1398.090,  1562.260,  1697.750,  1908.250,  2277.660,  2046.690,  1900.180,  1942.210,  1947.820,  1521.390,  1146.760,  1248.590,  1438.110,  1263.560,  1712.650,  1788.400,  1618.550,  1611.810,  1346.100,  1625.890,  1703.570,  1760.890,  1906.240,  1701.790,  1537.870,  1554.640,  1990.680,  2181.590,  1922.370,  1822.770,  1613.800,  1658.120,  1617.680,  1716.630,  1783.620,  1745.680,  1735.440,  1541.000,  1653.430,  1608.920,  1556.010,  1384.730,  1194.150,  1377.850,  1195.310,  1583.070,  1486.890,  1585.910,     0.000,     0.000,  1239.310,   897.410,   720.570,  1840.820,  2057.270,  2120.270,  1664.610,  1669.620,  1419.930,  1951.800,  1648.600,  2197.630,  1953.190,  1798.720,  1692.730,  1532.270,  1612.970,  1572.910,  1751.660,  2081.100,  2210.080,  2313.330,  2222.000,  2302.520,  2249.090,  2731.850,  2687.360,  2475.180,  2141.680,  2202.410,  1905.130,  1698.600,  1372.260,  1249.150,  1161.620,  1006.750,     0.000, 79
   0.600,     0.000,  2514.030,  1875.370,  1394.220,  1456.900,  1693.930,  1895.080,  2256.210,  2034.500,  1880.100,  1935.640,  1924.330,  1370.430,  1143.560,  1234.530,  1434.790,  1261.300,  1709.090,  1784.350,  1599.640,  1600.050,  1298.240,  1548.010,  1693.460,  1756.350,  1884.430,  1695.200,  1523.600,  1544.890,  1967.900,  2150.880,  1889.540,  1692.180,  1557.960,  1654.940,  1606.390,  1655.590,  1768.320,  1698.590,  1620.590,  1533.980,  1602.410,  1592.630,  1499.050,  1376.820,  1180.890,  1363.610,  1070.870,  1544.760,  1463.620,  1578.640,     0.000,     0.000,  1234.920,   879.220,   716.530,  1747.690,  1980.400,  2091.280,  1661.120,  1666.430,  1412.090,  1905.950,  1607.330,  2166.620,  1927.870,  1788.010,  1677.850,  1508.140,  1565.200,  1565.500,  1735.830,  2071.690,  2179.750,  2271.630,  2188.900,  2257.870,  2232.200,  2723.530,  2681.590,  2456.810,  2112.370,  2167.960,  1883.090,  1691.240,  1367.810,  1245.850,  1158.510,  1003.620,     0.000, 80
   0.600,     0.000,  2431.300,  1856.360,  1390.340,  1431.960,  1690.100,  1880.660,  2209.430,  2019.790,  1870.470,  1924.390,  1890.410,  1364.550,  1140.360,  1160.900,  1419.620,  1256.920,  1699.370,  1713.340,  1580.190,  1580.130,  1269.180,  1515.010,  1683.340,  1752.580,  1866.490,  1688.610,  1509.320,  1534.970,  1919.530,  1850.630,  1838.760,  1637.060,  1527.110,  1651.770,  1595.090,  1626.890,  1756.250,  1675.480,  1612.600,  1527.330,  1575.490,  1572.950,  1493.460,  1363.660,   998.180,  1350.010,   949.880,  1512.730,  1445.590,  1429.530,     0.000,     0.000,  1230.530,   870.420,   712.490,  1668.800,  1943.480,  2073.310,  1657.320,  1205.340,   740.620,  1841.620,  1496.310,  2082.110,  1876.620,  1779.390,  1662.170,  1487.730,  1526.560,  1559.170,  1713.110,  2045.990,  2148.290,  2204.240,  2151.040,  2179.330,  2229.240,  2715.210,  2666.230,  2449.640,  2082.480,  2142.720,  1865.530,  1683.880,  1363.350,  1242.550,  1155.410,  1000.490,     0.000, 81
   0.600,     0.000,  2172.220,  1808.340,  1348.850,  1425.270,  1601.160,  1856.510,  2128.040,  1975.160,  1851.300,  1898.230,  1757.200,  1341.800,  1137.160,  1141.670,  1400.030,  1252.060,  1687.490,  1670.690,  1542.480,  1569.830,  1237.380,  1476.700,  1649.720,  1747.740,  1850.140,  1682.020,  1488.800,  1523.860,  1880.570,  1799.420,  1671.920,  1603.440,  1482.130,  1352.900,  1577.200,  1608.710,  1733.400,  1665.920,  1604.600,  1520.690,  1566.790,  1543.490,  1477.850,  1352.310,   687.430,  1335.820,   724.060,  1480.270,  1389.210,  1193.240,     0.000,     0.000,  1226.130,   862.410,   708.460,  1592.640,  1928.290,  2053.860,  1651.670,  1202.640,   737.290,  1569.270,  1463.300,  1931.420,  1846.420,  1754.240,  1653.700,  1483.310,  1477.580,  1544.010,  1692.330,  2007.730,  2130.930,  2125.180,  2111.400,  2102.450,  2205.270,  2697.890,  2651.700,  2437.510,  1992.370,  1879.550,  1734.640,  1673.710,  1358.900,  1236.030,  1152.310,   996.300,     0.000, 82
   0.600,     0.000,  1939.580,  1659.670,  1283.490,  1382.980,  1063.230,  1635.290,  1645.900,  1824.470,  1796.670,  1827.130,  1659.680,  1075.140,  1125.760,  1133.880,  1368.250,  1169.780,  1642.210,  1638.610,  1480.470,  1553.650,  1191.300,  1450.990,  1551.310,  1710.140,  1841.620,  1676.380,  1462.670,  1512.750,  1843.870,  1785.410,  1651.540,  1574.920,  1426.620,  1215.900,  1556.650,  1551.530,  1706.190,  1651.270,  1596.610,  1514.240,  1557.360,  1513.900,  1446.870,  1317.730,   683.040,  1321.380,   708.050,  1451.480,  1318.330,  1009.950,     0.000,     0.000,  1221.740,   855.800,   701.640,  1528.360,  1916.760,  2040.640,  1644.620,  1200.110,   733.950,  1430.960,  1425.560,  1884.740,  1825.460,  1719.480,  1636.090,  1477.660,  1440.960,  1501.480,  1676.720,  1970.290,  2113.900,  2012.740,  2080.610,  1977.820,  2149.930,  2683.430,  2630.600,  2419.450,  1956.260,  1846.310,  1651.600,  1659.830,  1354.440,  1179.320,  1149.200,   990.190,     0.000, 83
   0.600,     0.000,  1732.930,  1321.890,  1146.730,  1246.010,   581.820,  1280.050,   880.890,  1595.610,  1654.830,  1751.860,  1454.180,  1021.100,  1017.020,  1069.790,  1257.540,  1103.940,  1547.630,  1565.540,  1262.160,  1301.010,  1144.480,  1292.160,  1385.600,  1635.980,  1771.620,  1670.990,  1426.480,  1476.200,  1745.650,  1767.660,  1617.930,  1530.730,  1371.100,  1193.940,  1529.870,  1534.080,  1623.710,  1628.730,  1581.710,  1507.840,  1543.540,  1490.480,  1417.330,  1303.100,   659.470,  1313.170,   683.080,  1385.320,  1226.370,   794.020,     0.000,     0.000,   959.700,   849.150,   686.320,  1373.410,  1904.050,  1996.890,  1637.570,  1194.570,   730.610,  1234.920,  1388.120,  1833.400,  1800.450,  1684.730,  1616.740,  1470.410,  1421.300,  1472.400,  1649.770,  1867.950,  2080.170,  1760.780,  2074.540,  1967.000,  2136.770,  2637.920,  2503.140,  2402.760,  1912.630,  1792.770,  1610.970,  1645.780,  1348.610,  1146.490,  1124.110,   956.550,     0.000, 84
   0.600,     0.000,  1466.270,  1115.870,   950.450,   642.610,   220.670,  1012.850,   648.940,  1362.190,  1490.790,  1369.340,  1165.680,   955.330,   826.330,   523.110,   907.430,  1043.920,  1234.640,  1341.130,  1042.800,  1017.340,   884.070,  1183.190,  1184.300,  1570.120,  1605.150,  1478.590,  1334.150,  1365.030,  1582.900,  1744.520,  1585.430,  1511.820,  1289.430,  1136.000,  1413.710,  1519.000,  1596.530,  1591.670,  1562.820,  1501.440,  1532.560,  1468.030,  1371.490,  1291.000,   638.830,  1300.320,   645.250,  1318.300,  1169.030,   752.860,     0.000,     0.000,   869.820,   819.580,   680.300,  1206.830,  1888.510,  1923.320,  1630.530,  1167.280,   710.870,  1142.800,  1357.380,  1781.370,  1735.150,  1615.580,  1591.160,  1455.520,  1402.140,  1443.320,  1631.790,  1857.080,  2002.660,  1755.770,  2068.470,  1956.770,  2122.070,  2625.350,  2422.680,  2386.060,  1734.800,  1745.140,  1570.340,  1589.260,  1323.650,  1114.290,  1072.700,   941.560,     0.000, 85
   0.600,     0.000,  1204.770,   874.900,   617.850,   244.080,   200.000,   589.570,   604.470,  1172.940,  1208.400,   925.770,   731.750,   711.750,   555.730,   179.990,   466.260,   336.140,   940.780,  1149.170,   485.800,   439.400,   658.110,  1104.220,  1014.730,  1370.220,  1178.020,  1077.580,   968.700,  1267.900,  1400.250,  1581.620,  1463.640,  1447.830,  1171.360,   965.460,  1250.700,  1423.900,  1537.210,  1183.620,  1489.300,  1477.130,  1507.750,  1330.740,  1191.240,  1260.750,   597.150,  1252.660,   572.600,  1194.800,  1052.210,   698.660,     0.000,     0.000,   783.520,   722.580,   590.000,  1051.470,  1830.310,  1773.010,  1612.970,  1119.870,   660.410,  1029.810,  1324.400,  1690.170,  1638.180,  1556.920,  1497.390,  1409.110,  1376.210,  1414.240,  1349.850,  1836.850,  1952.160,  1746.730,  2062.410,  1940.750,  2067.190,  2509.590,  2348.670,  2364.010,  1498.410,  1479.830,  1535.050,  1554.830,  1307.120,  1039.970,   993.760,   905.830,     0.000, 86
   0.600,     0.000,   451.410,   455.410,   457.130,   200.000,   200.000,   300.000,   404.580,   677.430,   869.630,   470.030,   600.000,   487.600,   377.360,   179.990,   281.470,   300.000,   583.240,   816.020,   485.800,   353.940,   444.580,  1031.130,   813.760,  1272.170,   839.250,   783.290,   408.820,  1156.770,  1219.840,  1411.010,   432.020,  1341.060,  1072.660,   639.270,  1154.210,  1218.000,  1381.080,   740.300,  1317.560,  1414.310,  1319.550,   941.530,   856.370,   898.930,   551.230,  1125.910,   478.090,  1054.200,   873.540,   459.730,     0.000,     0.000,   703.180,   582.210,   508.820,   812.670,  1556.020,  1269.770,  1526.140,  1073.780,   626.130,   892.840,  1248.000,  1605.730,  1463.730,  1360.600,  1355.340,  1330.870,  1007.960,  1222.850,  1275.330,  1761.150,  1898.730,  1716.810,  2042.170,  1910.320,  1961.320,  2175.830,  2190.380,  2004.580,  1448.950,  1452.690,  1516.520,  1434.880,  1220.200,   996.090,   780.580,   845.310,     0.000, 87
   0.600,     0.000,   400.000,   350.000,   351.770,   200.000,   200.000,   300.000,   280.100,   545.510,   634.660,   205.190,   450.000,   321.880,   377.360,   179.990,   281.470,   300.000,   411.520,   580.510,   485.800,   353.940,   200.000,   935.800,   731.530,  1230.380,   735.930,   484.300,   257.690,   868.040,  1054.790,  1203.630,   250.000,   940.480,   977.820,   381.760,  1033.620,  1031.530,  1017.080,   232.770,  1059.640,  1101.570,   631.600,   291.240,   664.230,   401.260,   360.560,   751.680,   287.450,   665.320,   589.280,   321.780,     0.000,     0.000,   585.180,   496.710,   476.680,   537.590,  1097.830,   865.160,   668.710,   772.110,   532.350,   611.630,  1108.080,  1303.960,  1304.200,  1245.360,  1259.000,  1180.830,   901.160,  1045.050,  1145.090,  1538.800,  1832.640,  1436.850,  1858.440,  1770.020,  1889.140,  1630.340,  1934.660,  1740.610,  1209.580,   989.330,  1460.110,  1346.850,  1190.950,   865.070,   617.560,   749.990,     0.000, 88
   0.600,     0.000,   400.000,   350.000,   300.000,   200.000,   200.000,   300.000,   266.750,   424.160,   578.190,   191.290,   272.350,   319.660,   377.360,   157.150,   281.470,   300.000,   411.520,   580.510,   300.000,   353.940,   200.000,   461.690,   541.970,   998.380,   434.990,   239.940,   257.690,   767.300,   776.410,   699.270,   250.000,   299.840,   775.430,   186.400,   741.370,  1013.950,   896.250,   159.390,   896.230,  1013.640,   564.710,   244.200,   575.750,   401.260,   240.400,   500.000,    96.660,   109.310,   282.700,    91.010,     0.000,     0.000,   476.520,   435.420,   417.880,   306.130,   615.820,   595.910,   642.550,   483.980,   355.980,   334.590,   803.470,  1004.430,  1152.670,  1074.570,  1014.490,  1089.290,   848.560,   859.880,  1069.240,  1433.380,  1729.360,  1195.520,  1362.600,  1601.220,  1750.110,  1330.590,  1654.740,  1355.410,  1037.560,   803.470,  1178.820,  1077.190,  1044.520,   533.030,   439.740,   608.640,     0.000, 89
   0.600,     0.000,   400.000,   350.000,   300.000,   200.000,   200.000,   300.000,   266.750,   320.000,   354.640,   174.080,   245.120,   318.030,   377.360,   156.860,   281.470,   300.000,   411.520,   580.510,   300.000,   353.940,   200.000,   300.000,   250.000,   962.650,   404.180,   216.670,   257.690,   295.370,   679.210,   580.850,   250.000,   250.800,   744.650,   171.840,   652.190,   967.750,   791.290,   150.000,   732.820,   926.190,   499.310,   240.000,   521.550,   401.260,   240.400,   500.000,    94.500,   106.860,   130.960,    88.190,     0.000,     0.000,   373.110,   376.580,   342.260,   276.030,   253.250,   527.480,   558.030,   182.830,   106.460,   164.950,   404.610,   726.890,   981.060,   981.540,   752.660,   947.420,   569.040,   503.600,   598.870,  1286.710,  1395.410,   994.070,  1125.050,  1351.580,  1147.410,  1153.910,  1539.720,   872.390,   871.880,   685.240,  1015.030,  1008.290,   934.460,   484.580,   314.340,   426.900,     0.000, 90
   0.600,     0.000,   400.000,   350.000,   300.000,   200.000,   200.000,   300.000,   266.750,   250.000,   200.000,   156.640,   242.530,   109.670,    88.740,   144.230,    94.370,   300.000,   300.000,   300.000,   144.550,   118.040,    90.410,   215.570,   200.000,   950.620,   398.290,   175.300,   150.000,   200.000,   600.000,   500.000,   200.000,   150.000,   714.450,   166.980,   594.630,   873.350,   700.010,   150.000,   540.200,   793.400,   300.000,   200.000,   500.000,   250.000,   150.000,   400.000,    92.330,   104.410,   109.460,    86.220,     0.000,     0.000,   230.480,   234.360,   230.690,   214.300,   200.470,   402.880,   396.490,   100.460,   104.230,   103.510,   109.430,   477.590,   383.170,   461.740,   467.830,   740.640,   521.260,   474.090,   518.140,  1094.730,   999.180,   335.370,   395.300,   422.170,   757.500,   959.370,  1403.090,   260.020,   728.260,   479.860,   562.480,   930.970,   350.000,   462.820,   183.670,   335.140,     0.000, 91
