$Inflows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY 1.0= 1/1/2000 12am,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY,TDS,H2S,CH4,SO4,Tracer,Cond,TCol,ECol,ISS1,PO4,NH4,NO3,LDOM,RDOM,LPOM,RPOM,ALG1,DO,TIC,ALK,LDOM-P,RDOM-P,LPOM-P,RPOM-P,LDOM-N,RDOM-N,LPOM-N,RPOM-N
4633,81.31,0,0,5.338,0,71.25,1620,265.8,10.09,4.105,5.66E-02,1.159,0.1244,0.1244,0.1244,0.1244,0.1,7.9,8.417,29.01,6.22E-04,6.22E-04,6.22E-04,6.22E-04,9.95E-03,9.95E-03,9.95E-03,9.95E-03
4634,82.21,0,0,5.34,0,71.5,1620,265.8,9.194,4.157,5.66E-02,1.172,0.1249,0.1249,0.1249,0.1249,0.1,7.9,8.442,28.98,6.24E-04,6.24E-04,6.24E-04,6.24E-04,9.99E-03,9.99E-03,9.99E-03,9.99E-03
4635,83.1,0,0,5.342,0,71.75,1620,265.8,8.295,4.208,5.67E-02,1.186,0.1253,0.1253,0.1253,0.1253,0.1,7.9,8.468,28.96,6.27E-04,6.27E-04,6.27E-04,6.27E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
4636,62,0,0,5.343,0,72,1620,265.8,21.4,4.26,5.68E-02,1.199,0.1258,0.1258,0.1258,0.1258,0.1,7.9,8.496,28.94,6.29E-04,6.29E-04,6.29E-04,6.29E-04,1.01E-02,1.01E-02,1.01E-02,1.01E-02
4637,62.13,0,0,5.345,0,72.2,1620,265.8,21.01,4.311,5.69E-02,1.213,0.1262,0.1262,0.1262,0.1262,0.1,7.9,8.514,28.92,6.31E-04,6.31E-04,6.31E-04,6.31E-04,1.01E-02,1.01E-02,1.01E-02,1.01E-02
4638,62.26,0,0,5.346,0,72.4,1620,265.8,20.62,4.363,5.70E-02,1.226,0.1267,0.1267,0.1267,0.1267,0.1,7.9,8.528,28.89,6.33E-04,6.33E-04,6.33E-04,6.33E-04,1.01E-02,1.01E-02,1.01E-02,1.01E-02
4639,62.39,0,0,5.348,0,72.6,1620,265.8,20.23,4.414,5.71E-02,1.24,0.1271,0.1271,0.1271,0.1271,0.1,7.9,8.542,28.87,6.36E-04,6.36E-04,6.36E-04,6.36E-04,1.02E-02,1.02E-02,1.02E-02,1.02E-02
4640,62.52,0,0,5.35,0,72.8,1620,265.8,19.84,4.466,5.72E-02,1.254,0.1276,0.1276,0.1276,0.1276,0.1,7.9,8.557,28.85,6.38E-04,6.38E-04,6.38E-04,6.38E-04,1.02E-02,1.02E-02,1.02E-02,1.02E-02
4641,62.65,0,0,5.351,0,73,1620,265.8,19.45,4.517,5.72E-02,1.267,0.128,0.128,0.128,0.128,0.1,7.9,8.572,28.83,6.40E-04,6.40E-04,6.40E-04,6.40E-04,1.02E-02,1.02E-02,1.02E-02,1.02E-02
4642,62.77,0,0,5.353,0,73.2,1620,265.8,19.06,4.569,5.73E-02,1.281,0.1285,0.1285,0.1285,0.1285,0.1,7.9,8.587,28.8,6.42E-04,6.42E-04,6.42E-04,6.42E-04,1.03E-02,1.03E-02,1.03E-02,1.03E-02
4643,62.9,0,0,5.354,0,73.4,1620,265.8,18.67,4.62,5.74E-02,1.294,0.1289,0.1289,0.1289,0.1289,0.1,7.9,8.602,28.78,6.45E-04,6.45E-04,6.45E-04,6.45E-04,1.03E-02,1.03E-02,1.03E-02,1.03E-02
4644,63.03,0,0,5.356,0,73.6,1620,265.8,18.29,4.672,5.75E-02,1.308,0.1294,0.1294,0.1294,0.1294,0.1,7.9,8.618,28.76,6.47E-04,6.47E-04,6.47E-04,6.47E-04,1.04E-02,1.04E-02,1.04E-02,1.04E-02
4645,63.16,0,0,5.358,0,73.8,1620,265.8,17.9,4.723,5.76E-02,1.321,0.1298,0.1298,0.1298,0.1298,0.1,7.9,8.633,28.74,6.49E-04,6.49E-04,6.49E-04,6.49E-04,1.04E-02,1.04E-02,1.04E-02,1.04E-02
4646,63.29,0,0,5.359,0,74,1620,265.8,17.51,4.774,5.77E-02,1.335,0.1303,0.1303,0.1303,0.1303,0.1,7.9,8.649,28.71,6.52E-04,6.52E-04,6.52E-04,6.52E-04,1.04E-02,1.04E-02,1.04E-02,1.04E-02
4647,63.42,0,0,5.361,0,74.2,1620,265.8,17.12,4.826,5.77E-02,1.348,0.1308,0.1308,0.1308,0.1308,0.1,7.9,8.666,28.69,6.54E-04,6.54E-04,6.54E-04,6.54E-04,1.05E-02,1.05E-02,1.05E-02,1.05E-02
4648,63.55,0,0,5.362,0,74.4,1620,265.8,16.73,4.877,5.78E-02,1.362,0.1312,0.1312,0.1312,0.1312,0.1,7.9,8.683,28.67,6.56E-04,6.56E-04,6.56E-04,6.56E-04,1.05E-02,1.05E-02,1.05E-02,1.05E-02
4649,63.68,0,0,5.364,0,74.6,1620,265.8,16.34,4.929,5.79E-02,1.376,0.1317,0.1317,0.1317,0.1317,0.1,7.9,8.699,28.64,6.58E-04,6.58E-04,6.58E-04,6.58E-04,1.05E-02,1.05E-02,1.05E-02,1.05E-02
4650,63.81,0,0,5.366,0,74.8,1620,265.8,15.95,4.98,5.80E-02,1.389,0.1321,0.1321,0.1321,0.1321,0.1,7.9,8.717,28.62,6.61E-04,6.61E-04,6.61E-04,6.61E-04,1.06E-02,1.06E-02,1.06E-02,1.06E-02
4651,63.94,0,0,5.367,0,75,1620,265.8,15.56,5.032,5.81E-02,1.403,0.1326,0.1326,0.1326,0.1326,0.1,7.9,8.734,28.6,6.63E-04,6.63E-04,6.63E-04,6.63E-04,1.06E-02,1.06E-02,1.06E-02,1.06E-02
4652,64.06,0,0,5.369,0,75.2,1620,265.8,15.17,5.083,5.82E-02,1.416,0.133,0.133,0.133,0.133,0.1,7.9,8.752,28.58,6.65E-04,6.65E-04,6.65E-04,6.65E-04,1.06E-02,1.06E-02,1.06E-02,1.06E-02
4653,64.19,0,0,5.37,0,75.4,1620,265.8,14.79,5.135,5.83E-02,1.43,0.1335,0.1335,0.1335,0.1335,0.1,7.9,8.77,28.55,6.67E-04,6.67E-04,6.67E-04,6.67E-04,1.07E-02,1.07E-02,1.07E-02,1.07E-02
4654,64.32,0,0,5.372,0,75.6,1620,265.8,14.4,5.186,5.83E-02,1.443,0.1339,0.1339,0.1339,0.1339,0.1,7.9,8.789,28.53,6.70E-04,6.70E-04,6.70E-04,6.70E-04,1.07E-02,1.07E-02,1.07E-02,1.07E-02
4655,64.45,0,0,5.374,0,75.8,1620,265.8,14.01,5.238,5.84E-02,1.457,0.1344,0.1344,0.1344,0.1344,0.1,7.9,8.807,28.51,6.72E-04,6.72E-04,6.72E-04,6.72E-04,1.08E-02,1.08E-02,1.08E-02,1.08E-02
4656,64.58,0,0,5.375,0,76,1620,265.8,13.62,5.289,5.85E-02,1.47,0.1348,0.1348,0.1348,0.1348,0.1,7.9,8.826,28.49,6.74E-04,6.74E-04,6.74E-04,6.74E-04,1.08E-02,1.08E-02,1.08E-02,1.08E-02
4657,64.71,0,0,5.377,0,76.2,1620,265.8,13.23,5.341,5.86E-02,1.484,0.1353,0.1353,0.1353,0.1353,0.1,7.9,8.846,28.46,6.76E-04,6.76E-04,6.76E-04,6.76E-04,1.08E-02,1.08E-02,1.08E-02,1.08E-02
4658,64.84,0,0,5.378,0,76.4,1620,265.8,12.84,5.392,5.87E-02,1.497,0.1357,0.1357,0.1357,0.1357,0.1,7.9,8.865,28.44,6.79E-04,6.79E-04,6.79E-04,6.79E-04,1.09E-02,1.09E-02,1.09E-02,1.09E-02
4659,64.97,0,0,5.38,0,76.6,1620,265.8,12.45,5.444,5.88E-02,1.511,0.1362,0.1362,0.1362,0.1362,0.1,7.9,8.885,28.42,6.81E-04,6.81E-04,6.81E-04,6.81E-04,1.09E-02,1.09E-02,1.09E-02,1.09E-02
4660,65.1,0,0,5.382,0,76.8,1620,265.8,12.06,5.495,5.88E-02,1.525,0.1366,0.1366,0.1366,0.1366,0.1,7.9,8.905,28.39,6.83E-04,6.83E-04,6.83E-04,6.83E-04,1.09E-02,1.09E-02,1.09E-02,1.09E-02
4661,65.23,0,0,5.383,0,77,1620,265.8,11.67,5.547,5.89E-02,1.538,0.1371,0.1371,0.1371,0.1371,0.1,7.9,8.926,28.37,6.86E-04,6.86E-04,6.86E-04,6.86E-04,1.10E-02,1.10E-02,1.10E-02,1.10E-02
4662,65.35,0,0,5.385,0,77.2,1620,265.8,11.29,5.598,5.90E-02,1.552,0.1376,0.1376,0.1376,0.1376,0.1,7.9,8.947,28.35,6.88E-04,6.88E-04,6.88E-04,6.88E-04,1.10E-02,1.10E-02,1.10E-02,1.10E-02
4663,65.48,0,0,5.386,0,77.4,1620,265.8,10.9,5.65,5.91E-02,1.565,0.138,0.138,0.138,0.138,0.1,7.9,8.968,28.33,6.90E-04,6.90E-04,6.90E-04,6.90E-04,1.10E-02,1.10E-02,1.10E-02,1.10E-02
4664,65.61,0,0,5.388,0,77.6,1620,265.8,10.51,5.701,5.92E-02,1.579,0.1385,0.1385,0.1385,0.1385,0.1,7.9,8.99,28.3,6.92E-04,6.92E-04,6.92E-04,6.92E-04,1.11E-02,1.11E-02,1.11E-02,1.11E-02
4665,65.74,0,0,5.39,0,77.8,1620,265.8,10.12,5.753,5.93E-02,1.592,0.1389,0.1389,0.1389,0.1389,0.1,7.9,9.012,28.28,6.95E-04,6.95E-04,6.95E-04,6.95E-04,1.11E-02,1.11E-02,1.11E-02,1.11E-02
4666,65.87,0,0,5.391,0,78,1620,265.8,9.73,5.804,5.94E-02,1.606,0.1394,0.1394,0.1394,0.1394,0.1,7.9,9.034,28.26,6.97E-04,6.97E-04,6.97E-04,6.97E-04,1.12E-02,1.12E-02,1.12E-02,1.12E-02
4667,66,0,0,5.393,0,76,1620,265.8,9.341,5.856,5.94E-02,1.619,0.1398,0.1398,0.1398,0.1398,0.1,7.9,9.091,28.24,6.99E-04,6.99E-04,6.99E-04,6.99E-04,1.12E-02,1.12E-02,1.12E-02,1.12E-02
4668,66.67,0,0,5.394,0,71.58,1620,265.8,101,5.907,5.95E-02,1.633,0.1403,0.1403,0.1403,0.1403,0.1,7.9,9.145,28.21,7.01E-04,7.01E-04,7.01E-04,7.01E-04,1.12E-02,1.12E-02,1.12E-02,1.12E-02
4669,67.33,0,0,5.396,0,67.17,1620,265.8,192.7,5.959,5.96E-02,1.647,0.1407,0.1407,0.1407,0.1407,0.1,7.9,9.171,28.19,7.04E-04,7.04E-04,7.04E-04,7.04E-04,1.13E-02,1.13E-02,1.13E-02,1.13E-02
4670,68,0,0,5.398,0,62.75,1620,265.8,284.3,6.01,5.97E-02,1.66,0.1412,0.1412,0.1412,0.1412,0.1,7.9,9.197,28.17,7.06E-04,7.06E-04,7.06E-04,7.06E-04,1.13E-02,1.13E-02,1.13E-02,1.13E-02
4671,68.67,0,0,5.399,0,58.33,1620,265.8,376,6.062,5.98E-02,1.674,0.1416,0.1416,0.1416,0.1416,0.1,7.9,9.224,28.15,7.08E-04,7.08E-04,7.08E-04,7.08E-04,1.13E-02,1.13E-02,1.13E-02,1.13E-02
4672,69.33,0,0,5.401,0,53.92,1620,265.8,467.7,6.113,5.99E-02,1.687,0.1421,0.1421,0.1421,0.1421,0.1,7.9,9.251,28.12,7.11E-04,7.11E-04,7.11E-04,7.11E-04,1.14E-02,1.14E-02,1.14E-02,1.14E-02
4673,70,0,0,5.402,0,49.5,1620,265.8,559.3,6.165,5.99E-02,1.701,0.1425,0.1425,0.1425,0.1425,0.1,7.9,9.278,28.1,7.13E-04,7.13E-04,7.13E-04,7.13E-04,1.14E-02,1.14E-02,1.14E-02,1.14E-02
4674,70.93,0,0,5.404,0,51.24,1620,265.8,541.5,6.185,6.00E-02,1.706,0.1426,0.1426,0.1426,0.1426,0.1,7.9,9.23,28.19,7.13E-04,7.13E-04,7.13E-04,7.13E-04,1.14E-02,1.14E-02,1.14E-02,1.14E-02
4675,71.87,0,0,5.406,0,52.98,1620,265.8,523.6,6.137,5.98E-02,1.692,0.1419,0.1419,0.1419,0.1419,0.1,7.9,9.182,28.28,7.09E-04,7.09E-04,7.09E-04,7.09E-04,1.14E-02,1.14E-02,1.14E-02,1.14E-02
4676,72.8,0,0,5.407,0,54.71,1620,265.8,505.7,6.089,5.96E-02,1.679,0.1411,0.1411,0.1411,0.1411,0.1,7.9,9.137,28.36,7.06E-04,7.06E-04,7.06E-04,7.06E-04,1.13E-02,1.13E-02,1.13E-02,1.13E-02
4677,73.73,0,0,5.409,0,56.45,1620,265.8,487.9,6.041,5.94E-02,1.665,0.1404,0.1404,0.1404,0.1404,0.1,7.9,9.093,28.45,7.02E-04,7.02E-04,7.02E-04,7.02E-04,1.12E-02,1.12E-02,1.12E-02,1.12E-02
4678,74.67,0,0,5.41,0,58.19,1620,265.8,470,5.993,5.93E-02,1.652,0.1396,0.1396,0.1396,0.1396,0.1,7.9,9.05,28.54,6.98E-04,6.98E-04,6.98E-04,6.98E-04,1.12E-02,1.12E-02,1.12E-02,1.12E-02
4679,75.6,0,0,5.412,0,59.93,1620,265.8,452.1,5.946,5.91E-02,1.638,0.1389,0.1389,0.1389,0.1389,0.1,7.9,9.01,28.63,6.94E-04,6.94E-04,6.94E-04,6.94E-04,1.11E-02,1.11E-02,1.11E-02,1.11E-02
4680,76.53,0,0,5.414,0,61.67,1620,265.8,434.3,5.898,5.89E-02,1.625,0.1381,0.1381,0.1381,0.1381,0.1,7.9,8.971,28.72,6.91E-04,6.91E-04,6.91E-04,6.91E-04,1.11E-02,1.11E-02,1.11E-02,1.11E-02
4681,77.47,0,0,5.415,0,63.4,1620,265.8,416.4,5.85,5.88E-02,1.612,0.1374,0.1374,0.1374,0.1374,0.1,7.9,8.934,28.81,6.87E-04,6.87E-04,6.87E-04,6.87E-04,1.10E-02,1.10E-02,1.10E-02,1.10E-02
4682,78.4,0,0,5.417,0,65.14,1620,265.8,398.6,5.802,5.86E-02,1.598,0.1366,0.1366,0.1366,0.1366,0.1,7.9,8.899,28.89,6.83E-04,6.83E-04,6.83E-04,6.83E-04,1.09E-02,1.09E-02,1.09E-02,1.09E-02
4683,79.33,0,0,5.418,0,66.88,1620,265.8,380.7,5.754,5.84E-02,1.585,0.1359,0.1359,0.1359,0.1359,0.1,7.9,8.865,28.98,6.79E-04,6.79E-04,6.79E-04,6.79E-04,1.09E-02,1.09E-02,1.09E-02,1.09E-02
4684,80.27,0,0,5.42,0,68.62,1620,265.8,362.8,5.706,5.83E-02,1.571,0.1351,0.1351,0.1351,0.1351,0.1,7.9,8.833,29.07,6.76E-04,6.76E-04,6.76E-04,6.76E-04,1.08E-02,1.08E-02,1.08E-02,1.08E-02
4685,81.2,0,0,5.422,0,70.36,1620,265.8,345,5.659,5.81E-02,1.558,0.1344,0.1344,0.1344,0.1344,0.1,7.9,8.802,29.16,6.72E-04,6.72E-04,6.72E-04,6.72E-04,1.08E-02,1.08E-02,1.08E-02,1.08E-02
4686,82.13,0,0,5.423,0,72.1,1620,265.8,327.1,5.611,5.79E-02,1.544,0.1336,0.1336,0.1336,0.1336,0.1,7.9,8.772,29.25,6.68E-04,6.68E-04,6.68E-04,6.68E-04,1.07E-02,1.07E-02,1.07E-02,1.07E-02
4687,83.07,0,0,5.425,0,73.83,1620,265.8,309.2,5.563,5.78E-02,1.531,0.1329,0.1329,0.1329,0.1329,0.1,7.9,8.744,29.34,6.64E-04,6.64E-04,6.64E-04,6.64E-04,1.06E-02,1.06E-02,1.06E-02,1.06E-02
4688,84,0,0,5.426,0,75.57,1620,265.8,291.4,5.515,5.76E-02,1.517,0.1321,0.1321,0.1321,0.1321,0.1,7.9,8.718,29.42,6.61E-04,6.61E-04,6.61E-04,6.61E-04,1.06E-02,1.06E-02,1.06E-02,1.06E-02
4689,84.93,0,0,5.428,0,77.31,1620,265.8,273.5,5.467,5.74E-02,1.504,0.1314,0.1314,0.1314,0.1314,0.1,7.9,8.692,29.51,6.57E-04,6.57E-04,6.57E-04,6.57E-04,1.05E-02,1.05E-02,1.05E-02,1.05E-02
4690,85.87,0,0,5.43,0,79.05,1620,265.8,255.6,5.419,5.73E-02,1.49,0.1306,0.1306,0.1306,0.1306,0.1,7.9,8.668,29.6,6.53E-04,6.53E-04,6.53E-04,6.53E-04,1.05E-02,1.05E-02,1.05E-02,1.05E-02
4691,86.8,0,0,5.431,0,80.79,1620,265.8,237.8,5.372,5.71E-02,1.477,0.1299,0.1299,0.1299,0.1299,0.1,7.9,8.645,29.69,6.49E-04,6.49E-04,6.49E-04,6.49E-04,1.04E-02,1.04E-02,1.04E-02,1.04E-02
4692,87.73,0,0,5.433,0,82.52,1620,265.8,219.9,5.324,5.69E-02,1.464,0.1291,0.1291,0.1291,0.1291,0.1,7.9,8.624,29.78,6.46E-04,6.46E-04,6.46E-04,6.46E-04,1.03E-02,1.03E-02,1.03E-02,1.03E-02
4693,88.67,0,0,5.434,0,84.26,1620,265.8,202.1,5.276,5.68E-02,1.45,0.1284,0.1284,0.1284,0.1284,0.1,7.9,8.603,29.86,6.42E-04,6.42E-04,6.42E-04,6.42E-04,1.03E-02,1.03E-02,1.03E-02,1.03E-02
4694,89.6,0,0,5.436,0,86,1620,265.8,184.2,5.228,5.66E-02,1.437,0.1276,0.1276,0.1276,0.1276,0.1,7.9,8.584,29.95,6.38E-04,6.38E-04,6.38E-04,6.38E-04,1.02E-02,1.02E-02,1.02E-02,1.02E-02
4695,90.53,0,0,5.438,0,83.89,1620,265.8,166.3,5.18,5.64E-02,1.423,0.1269,0.1269,0.1269,0.1269,0.1,7.9,8.569,30.04,6.34E-04,6.34E-04,6.34E-04,6.34E-04,1.02E-02,1.02E-02,1.02E-02,1.02E-02
4696,91.47,0,0,5.439,0,81.78,1620,265.8,148.5,5.132,5.63E-02,1.41,0.1261,0.1261,0.1261,0.1261,0.1,7.9,8.559,30.13,6.31E-04,6.31E-04,6.31E-04,6.31E-04,1.01E-02,1.01E-02,1.01E-02,1.01E-02
4697,92.4,0,0,5.441,0,79.67,1620,265.8,130.6,5.085,5.61E-02,1.396,0.1254,0.1254,0.1254,0.1254,0.1,7.9,8.55,30.22,6.27E-04,6.27E-04,6.27E-04,6.27E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
4698,93.33,0,0,5.442,0,77.56,1620,265.8,112.7,5.037,5.59E-02,1.383,0.1246,0.1246,0.1246,0.1246,0.1,7.9,8.541,30.31,6.23E-04,6.23E-04,6.23E-04,6.23E-04,9.97E-03,9.97E-03,9.97E-03,9.97E-03
4699,94.27,0,0,5.444,0,75.44,1620,265.8,94.87,4.989,5.57E-02,1.369,0.1239,0.1239,0.1239,0.1239,0.1,7.9,8.534,30.39,6.19E-04,6.19E-04,6.19E-04,6.19E-04,9.91E-03,9.91E-03,9.91E-03,9.91E-03
4700,95.2,0,0,5.446,0,73.33,1620,265.8,77.01,4.941,5.56E-02,1.356,0.1231,0.1231,0.1231,0.1231,0.1,7.9,8.526,30.48,6.16E-04,6.16E-04,6.16E-04,6.16E-04,9.85E-03,9.85E-03,9.85E-03,9.85E-03
4701,96.13,0,0,5.447,0,71.22,1620,265.8,59.14,4.893,5.54E-02,1.343,0.1224,0.1224,0.1224,0.1224,0.1,7.9,8.52,30.57,6.12E-04,6.12E-04,6.12E-04,6.12E-04,9.79E-03,9.79E-03,9.79E-03,9.79E-03
4702,97.07,0,0,5.449,0,69.11,1620,265.8,41.28,4.845,5.52E-02,1.329,0.1216,0.1216,0.1216,0.1216,0.1,7.9,8.514,30.66,6.08E-04,6.08E-04,6.08E-04,6.08E-04,9.73E-03,9.73E-03,9.73E-03,9.73E-03
4703,98,0,0,5.45,0,67,1620,265.8,23.42,4.798,5.51E-02,1.316,0.1209,0.1209,0.1209,0.1209,0.1,7.9,8.509,30.75,6.04E-04,6.04E-04,6.04E-04,6.04E-04,9.67E-03,9.67E-03,9.67E-03,9.67E-03
4704,97.36,0,0,5.452,0,68,1620,265.8,22.63,4.75,5.49E-02,1.302,0.1201,0.1201,0.1201,0.1201,0.1,7.508,8.503,30.84,6.01E-04,6.01E-04,6.01E-04,6.01E-04,9.61E-03,9.61E-03,9.61E-03,9.61E-03
4705,96.71,0,0,5.454,0,69,1620,265.8,21.85,4.702,5.47E-02,1.289,0.1193,0.1193,0.1193,0.1193,0.1,6.881,8.496,30.92,5.97E-04,5.97E-04,5.97E-04,5.97E-04,9.55E-03,9.55E-03,9.55E-03,9.55E-03
4706,96.07,0,0,5.455,0,70,1620,265.8,21.07,4.654,5.46E-02,1.275,0.1186,0.1186,0.1186,0.1186,0.1,6.254,8.489,31.01,5.93E-04,5.93E-04,5.93E-04,5.93E-04,9.49E-03,9.49E-03,9.49E-03,9.49E-03
4707,95.43,0,0,5.457,0,71,1620,265.8,20.29,4.606,5.44E-02,1.262,0.1178,0.1178,0.1178,0.1178,0.1,5.627,8.484,31.1,5.89E-04,5.89E-04,5.89E-04,5.89E-04,9.43E-03,9.43E-03,9.43E-03,9.43E-03
4708,94.79,0,0,5.458,0,72,1620,265.8,19.5,4.558,5.42E-02,1.248,0.1171,0.1171,0.1171,0.1171,0.1,5,8.479,31.19,5.86E-04,5.86E-04,5.86E-04,5.86E-04,9.37E-03,9.37E-03,9.37E-03,9.37E-03
4709,94.14,0,0,5.46,0,72.46,1620,265.8,18.72,4.511,5.41E-02,1.235,0.1163,0.1163,0.1163,0.1163,0.1,5.119,8.472,31.28,5.82E-04,5.82E-04,5.82E-04,5.82E-04,9.31E-03,9.31E-03,9.31E-03,9.31E-03
4710,93.5,0,0,5.462,0,72.92,1620,265.8,17.94,4.463,5.39E-02,1.221,0.1156,0.1156,0.1156,0.1156,0.1,5.237,8.466,31.36,5.78E-04,5.78E-04,5.78E-04,5.78E-04,9.25E-03,9.25E-03,9.25E-03,9.25E-03
4711,92.86,0,0,5.463,0,73.38,1620,265.8,17.15,4.415,5.37E-02,1.208,0.1148,0.1148,0.1148,0.1148,0.1,5.356,8.461,31.45,5.74E-04,5.74E-04,5.74E-04,5.74E-04,9.19E-03,9.19E-03,9.19E-03,9.19E-03
4712,92.21,0,0,5.465,0,73.83,1620,265.8,16.37,4.367,5.36E-02,1.195,0.1141,0.1141,0.1141,0.1141,0.1,5.475,8.457,31.54,5.71E-04,5.71E-04,5.71E-04,5.71E-04,9.13E-03,9.13E-03,9.13E-03,9.13E-03
4713,91.57,0,0,5.466,0,74.29,1620,265.8,15.59,4.319,5.34E-02,1.181,0.1133,0.1133,0.1133,0.1133,0.1,5.593,8.453,31.63,5.67E-04,5.67E-04,5.67E-04,5.67E-04,9.07E-03,9.07E-03,9.07E-03,9.07E-03
4714,90.93,0,0,5.468,0,74.75,1620,265.8,14.81,4.271,5.32E-02,1.168,0.1126,0.1126,0.1126,0.1126,0.1,5.712,8.45,31.72,5.63E-04,5.63E-04,5.63E-04,5.63E-04,9.01E-03,9.01E-03,9.01E-03,9.01E-03
4715,90.29,0,0,5.47,0,75.21,1620,265.8,14.02,4.224,5.31E-02,1.154,0.1118,0.1118,0.1118,0.1118,0.1,5.831,8.447,31.81,5.59E-04,5.59E-04,5.59E-04,5.59E-04,8.95E-03,8.95E-03,8.95E-03,8.95E-03
4716,89.64,0,0,5.471,0,75.67,1620,265.8,13.24,4.176,5.29E-02,1.141,0.1111,0.1111,0.1111,0.1111,0.1,5.949,8.446,31.89,5.56E-04,5.56E-04,5.56E-04,5.56E-04,8.89E-03,8.89E-03,8.89E-03,8.89E-03
4717,89,0,0,5.473,0,76.12,1620,265.8,12.46,4.128,5.27E-02,1.127,0.1103,0.1103,0.1103,0.1103,0.1,6.068,8.444,31.98,5.52E-04,5.52E-04,5.52E-04,5.52E-04,8.83E-03,8.83E-03,8.83E-03,8.83E-03
4718,88.36,0,0,5.474,0,76.58,1620,265.8,11.68,4.08,5.26E-02,1.114,0.1096,0.1096,0.1096,0.1096,0.1,6.187,8.444,32.07,5.48E-04,5.48E-04,5.48E-04,5.48E-04,8.77E-03,8.77E-03,8.77E-03,8.77E-03
4719,87.71,0,0,5.476,0,77.04,1620,265.8,10.89,4.032,5.24E-02,1.1,0.1088,0.1088,0.1088,0.1088,0.1,6.305,8.443,32.16,5.44E-04,5.44E-04,5.44E-04,5.44E-04,8.71E-03,8.71E-03,8.71E-03,8.71E-03
4720,87.07,0,0,5.478,0,77.5,1620,265.8,10.11,3.984,5.22E-02,1.087,0.1081,0.1081,0.1081,0.1081,0.1,6.424,8.444,32.25,5.41E-04,5.41E-04,5.41E-04,5.41E-04,8.65E-03,8.65E-03,8.65E-03,8.65E-03
4721,86.43,0,0,5.479,0,77.96,1620,265.8,9.328,3.937,5.20E-02,1.074,0.1073,0.1073,0.1073,0.1073,0.1,6.543,8.445,32.34,5.37E-04,5.37E-04,5.37E-04,5.37E-04,8.59E-03,8.59E-03,8.59E-03,8.59E-03
4722,85.79,0,0,5.481,0,78.42,1620,265.8,8.545,3.889,5.19E-02,1.06,0.1066,0.1066,0.1066,0.1066,0.1,6.661,8.446,32.42,5.33E-04,5.33E-04,5.33E-04,5.33E-04,8.53E-03,8.53E-03,8.53E-03,8.53E-03
4723,85.14,0,0,5.482,0,78.88,1620,265.8,7.762,3.841,5.17E-02,1.047,0.1058,0.1058,0.1058,0.1058,0.1,6.78,8.449,32.51,5.29E-04,5.29E-04,5.29E-04,5.29E-04,8.47E-03,8.47E-03,8.47E-03,8.47E-03
4724,84.5,0,0,5.484,0,79.33,1620,265.8,6.98,3.793,5.15E-02,1.033,0.1051,0.1051,0.1051,0.1051,0.1,6.899,8.451,32.6,5.25E-04,5.25E-04,5.25E-04,5.25E-04,8.41E-03,8.41E-03,8.41E-03,8.41E-03
4725,83.86,0,0,5.486,0,79.79,1620,265.8,6.197,3.745,5.14E-02,1.02,0.1043,0.1043,0.1043,0.1043,0.1,7.017,8.454,32.69,5.22E-04,5.22E-04,5.22E-04,5.22E-04,8.35E-03,8.35E-03,8.35E-03,8.35E-03
4726,83.21,0,0,5.487,0,80.25,1620,265.8,5.414,3.697,5.12E-02,1.006,0.1036,0.1036,0.1036,0.1036,0.1,7.136,8.458,32.78,5.18E-04,5.18E-04,5.18E-04,5.18E-04,8.29E-03,8.29E-03,8.29E-03,8.29E-03
4727,82.57,0,0,5.489,0,80.71,1620,265.8,4.632,3.65,5.10E-02,0.9928,0.1028,0.1028,0.1028,0.1028,0.1,7.255,8.462,32.86,5.14E-04,5.14E-04,5.14E-04,5.14E-04,8.23E-03,8.23E-03,8.23E-03,8.23E-03
4728,81.93,0,0,5.49,0,81.17,1620,265.8,3.849,3.602,5.09E-02,0.9794,0.1021,0.1021,0.1021,0.1021,0.1,7.373,8.466,32.95,5.10E-04,5.10E-04,5.10E-04,5.10E-04,8.17E-03,8.17E-03,8.17E-03,8.17E-03
4729,81.29,0,0,5.492,0,81.62,1620,265.8,3.066,3.554,5.07E-02,0.9659,0.1013,0.1013,0.1013,0.1013,0.1,7.492,8.471,33.04,5.07E-04,5.07E-04,5.07E-04,5.07E-04,8.11E-03,8.11E-03,8.11E-03,8.11E-03
4730,80.64,0,0,5.494,0,82.08,1620,265.8,2.283,3.506,5.05E-02,0.9525,0.1006,0.1006,0.1006,0.1006,0.1,7.611,8.476,33.13,5.03E-04,5.03E-04,5.03E-04,5.03E-04,8.05E-03,8.05E-03,8.05E-03,8.05E-03
4731,80,0,0,5.495,0,82.54,1620,265.8,1.501,3.458,5.04E-02,0.939,9.98E-02,9.98E-02,9.98E-02,9.98E-02,0.1,7.729,8.482,33.22,4.99E-04,4.99E-04,4.99E-04,4.99E-04,7.99E-03,7.99E-03,7.99E-03,7.99E-03
