$Long Lake outflow file 2000,,
 ,,
JDAY,TURB,
1.0402,367.319,
1.0403,277.865,
1.0409,208.042,
1.0415,213.259,
1.0421,233.708,
1.0426,233.167,
1.051,186.758,
1.061,181.853,
1.0711,168.546,
1.081,260.511,
1.091,401.957,
1.1011,515.867,
1.111,468.496,
1.121,392.481,
1.131,363.129,
1.141,317.411,
1.151,273.029,
1.1611,239.384,
1.1711,231.967,
1.181,236.86,
1.191,217.203,
1.2011,208.439,
1.2111,236.017,
1.2211,280.796,
1.2312,312.79,
1.2411,321.677,
1.2511,321.862,
1.2612,320.269,
1.2712,311.454,
1.2813,301.4,
1.2913,296.189,
1.3011,293.607,
1.3112,290.073,
1.3211,283.757,
1.3311,278.518,
1.3413,273.645,
1.351,266.104,
1.3611,257.561,
1.371,249.236,
1.3813,242.789,
1.3911,237.443,
1.4011,232.22,
1.4111,225.803,
1.4211,220.504,
1.4311,216.663,
1.4412,215.327,
1.451,216.825,
1.4612,219.078,
1.4712,220.197,
1.481,218.854,
1.4912,215.065,
1.5011,211.217,
1.511,209.17,
1.5212,208.43,
1.5314,209.992,
1.5413,213.833,
1.5513,216.703,
1.5611,216.541,
1.5711,216.744,
1.5811,217.98,
1.5911,215.469,
1.6011,213.611,
1.6113,211.799,
1.6211,208.03,
1.6312,208.97,
1.6412,210.393,
1.6511,211.699,
1.6612,215.044,
1.6711,216.784,
1.6813,215.186,
1.6911,212.262,
1.7012,207.473,
1.7112,205.477,
1.7212,207.772,
1.731,214.706,
1.7411,224.884,
1.7511,232.759,
1.7611,234.96,
1.7712,232.592,
1.7812,228.065,
1.7911,223.321,
1.8014,219.688,
1.8114,217.554,
1.8212,216.845,
1.8311,216.075,
1.8411,215.65,
1.851,215.711,
1.8613,215.671,
1.8713,218.204,
1.8811,219.607,
1.8911,220.278,
1.9011,220.278,
1.9111,219.79,
1.9213,219.261,
1.9311,218.184,
1.9413,218.468,
1.9511,219.973,
1.9612,219.891,
1.9712,221.706,
1.9811,219.973,
1.9912,216.359,
2.0011,214.64,
2.0111,212.624,
2.0211,213.309,
2.0313,216.379,
2.0412,219.444,
2.0512,222.605,
2.0612,225.349,
2.0712,225.329,
2.0811,224.406,
2.0911,223.259,
2.1012,222.155,
2.1111,222.993,
2.1212,222.441,
2.1311,221.644,
2.1414,222.032,
2.1511,223.054,
2.1612,224.632,
2.1713,226.273,
2.181,226.499,
2.1911,225.554,
2.2012,224.057,
2.2111,222.727,
2.2213,222.502,
2.2312,222.134,
2.241,221.665,
2.2512,221.971,
2.2612,222.135,
2.2712,222.809,
2.2811,224.078,
2.291,224.816,
2.3013,225.165,
2.3112,223.976,
2.3211,222.911,
2.331,224.283,
2.3412,223.546,
2.3511,222.134,
2.3611,223.095,
2.3711,223.955,
2.3811,224.119,
2.3913,223.116,
2.4012,221.767,
2.4111,222.278,
2.4213,221.746,
2.4311,221.93,
2.4413,222.135,
2.451,222.625,
2.4614,223.75,
2.4712,221.849,
2.4812,221.134,
2.4912,220.971,
2.5014,219.22,
2.511,218.895,
2.521,218.976,
2.5313,219.586,
2.5412,221.114,
2.5511,221.971,
2.5614,222.359,
2.5711,223.464,
2.5812,224.877,
2.5913,224.733,
2.6012,222.074,
2.6113,216.846,
2.621,216.015,
2.631,215.185,
2.6411,215.468,
2.6511,218.611,
2.661,223.178,
2.6711,227.096,
2.6814,227.569,
2.6911,224.96,
2.701,220.931,
2.711,218.062,
2.7211,217.574,
2.7311,218.305,
2.7411,219.606,
2.751,221.359,
2.761,222.196,
2.7712,221.992,
2.7813,221.644,
2.7914,221.501,
2.801,222.462,
2.8113,224.16,
2.8214,226.541,
2.8311,228.167,
2.841,228.393,
2.851,228.332,
2.861,225.535,
2.871,222.462,
2.881,221.053,
2.8912,221.134,
2.9011,222.053,
2.9111,222.932,
2.921,223.279,
2.9313,222.789,
2.9412,221.44,
2.9511,219.525,
2.9611,218.976,
2.971,220.055,
2.981,219.953,
2.9912,218.326,
3.001,217.088,
3.0112,217.919,
3.021,216.177,
3.0312,214.62,
3.0412,213.974,
3.0511,214.6,
3.0611,217.007,
3.071,217.493,
3.0811,217.372,
3.0911,218.102,
3.1012,218.915,
3.111,220.156,
3.1212,221.787,
3.131,221.89,
3.1412,221.236,
3.1513,219.993,
3.1612,219.83,
3.1711,219.728,
3.1812,220.89,
3.191,222.543,
3.2011,219.79,
3.2113,219.464,
3.221,220.38,
3.231,220.991,
3.2411,220.136,
3.251,219.77,
3.2612,224.058,
3.271,224.734,
3.2811,223.668,
3.2911,221.89,
3.301,220.014,
3.311,219.708,
3.3212,219.912,
3.331,219.79,
3.3411,221.645,
3.351,223.157,
3.361,219.912,
3.371,218.102,
3.381,217.311,
3.391,217.412,
3.4011,219.078,
3.4112,220.238,
3.4212,222.482,
3.4311,224.816,
3.441,223.443,
3.451,221.257,
3.461,217.535,
3.471,216.826,
3.4812,221.053,
3.4911,219.545,
3.501,218.813,
3.5111,220.686,
3.5211,221.665,
3.5311,221.951,
3.541,219.607,
3.5509,221.586,
3.561,223.177,
3.5709,223.054,
3.5812,223.505,
3.5909,224.139,
3.6011,223.893,
3.6111,222.564,
3.6211,220.381,
3.631,220.217,
3.641,220.278,
3.6509,219.606,
3.661,218.813,
3.6711,220.627,
3.681,224.488,
3.691,223.197,
3.7011,224.242,
3.7111,226.15,
3.721,226.726,
3.731,224.12,
3.7412,220.279,
3.751,217.737,
3.7611,216.541,
3.7712,218.306,
3.781,219.424,
3.7909,218.143,
3.801,218.102,
3.8111,216.136,
3.8211,215.752,
3.8313,218.042,
3.841,219.24,
3.8511,218.123,
3.8611,214.964,
3.871,210.053,
3.8809,207.611,
3.8912,209.051,
3.9009,215.453,
3.9111,224.738,
3.921,230.293,
3.931,229.634,
3.941,219.17,
3.9511,205.191,
3.9612,192.821,
3.9712,188.621,
3.9809,196.518,
3.991,208.559,
4.001,218.817,
4.011,224.017,
4.0211,223.075,
4.0311,219.953,
4.0409,217.23,
4.0511,216.258,
4.061,215.751,
4.0709,214.842,
4.0812,213.47,
4.0911,211.196,
4.1011,210.473,
4.1109,211.075,
4.1212,209.131,
4.1309,206.075,
4.1412,206.893,
4.151,211.297,
4.161,214.883,
4.171,216.055,
4.181,213.712,
4.1909,208.652,
4.201,202.205,
4.211,195.746,
4.221,192.191,
4.2312,191.218,
4.2412,191.821,
4.2509,192.619,
4.2609,190.151,
4.2711,189.549,
4.2812,190.364,
4.2909,191.842,
4.301,201.34,
4.3109,204.484,
4.321,199.753,
4.331,196.453,
4.3409,188.584,
4.351,189.145,
4.361,191.88,
4.3709,188.273,
4.3811,188.621,
4.3909,190.053,
4.4009,192.642,
4.4111,201.991,
4.4209,210.074,
4.4309,215.532,
4.441,221.686,
4.4509,223.32,
4.461,223.218,
4.4709,222.584,
4.481,219.994,
4.491,215.834,
4.501,213.147,
4.511,214.519,
4.521,220.037,
4.531,228.832,
4.5409,235.835,
4.5511,235.627,
4.5611,231.516,
4.5709,223.817,
4.5809,214.764,
4.5911,212.04,
4.6009,214.641,
4.6109,220.201,
4.6209,227.241,
4.6309,227.529,
4.6411,223.956,
4.6509,215.721,
4.661,202.114,
4.6711,194.805,
4.6811,196.413,
4.691,206.543,
4.7009,219.679,
4.7109,229.283,
4.7211,230.645,
4.7309,226.831,
4.7409,216.955,
4.7511,204.968,
4.7609,196.961,
4.7709,195.744,
4.7809,191.103,
4.791,187.326,
4.8011,185.649,
4.811,186.189,
4.8212,190.444,
4.831,197.671,
4.8409,205.481,
4.8511,214.141,
4.861,222.465,
4.8709,230.088,
4.8812,232.799,
4.8911,232.115,
4.9012,231.472,
4.9109,230.521,
4.9209,234.483,
4.9309,237.797,
4.941,239.932,
4.9509,243.504,
4.9609,243.525,
4.971,238.134,
4.981,228.978,
4.991,217.037,
5.001,208.911,
5.0112,206.633,
5.0209,210.095,
5.0309,219.084,
5.0408,228.873,
5.0509,236.754,
5.061,239.785,
5.0709,238.194,
5.081,235.439,
5.091,236.962,
5.101,242.579,
5.1109,249.001,
5.1208,253.447,
5.1309,253.469,
5.1411,248.705,
5.1509,241.068,
5.1612,232.698,
5.171,227.879,
5.1808,227.055,
5.1909,228.27,
5.2009,231.369,
5.2109,234.503,
5.2209,238.34,
5.2309,238.319,
5.2409,234.005,
5.2509,229.467,
5.2611,227.425,
5.271,229.901,
5.281,234.608,
5.291,237.859,
5.3011,237.797,
5.3109,235.439,
5.3209,231.95,
5.3309,227.962,
5.341,225.144,
5.3509,225.575,
5.3609,225.657,
5.3708,226.808,
5.3809,228.002,
5.3908,228.249,
5.4009,229.322,
5.411,229.529,
5.4209,229.776,
5.4309,229.26,
5.4409,229.157,
5.4508,228.002,
5.4608,226.541,
5.4708,225.596,
5.4809,225.164,
5.4909,225.247,
5.5008,225.37,
5.5108,225.924,
5.5209,225.76,
5.531,225.821,
5.541,225.616,
5.5508,224.898,
5.5608,225.821,
5.5708,226.273,
5.5808,226.849,
5.591,227.61,
5.6011,227.507,
5.6109,227.24,
5.6211,227.775,
5.631,227.117,
5.6409,227.693,
5.6509,228.6,
5.6608,228.579,
5.671,228.27,
5.681,227.22,
5.6908,224.857,
5.7009,221.543,
5.7108,219.22,
5.7208,220.014,
5.731,222.36,
5.741,225.576,
5.7508,227.363,
5.761,226.335,
5.7708,224.447,
5.7809,221.992,
5.7909,219.241,
5.8009,217.636,
5.8108,218.651,
5.8208,220.951,
5.831,223.402,
5.8409,225.616,
5.8508,227.322,
5.8608,225.986,
5.8708,227.508,
5.8808,226.336,
5.891,224.385,
5.9008,223.689,
5.9112,220.625,
5.9209,218.61,
5.9308,217.271,
5.9408,217.92,
5.9508,219.831,
5.9608,222.073,
5.9709,224.734,
5.981,224.16,
5.9908,223.075,
6.001,223.095,
6.011,222.094,
6.0212,220.36,
6.0309,218.732,
6.041,217.453,
6.0511,216.156,
6.0608,214.034,
6.071,213.107,
6.0808,213.268,
6.0908,213.49,
6.1012,214.882,
6.1111,216.46,
6.1208,217.392,
6.1308,217.94,
6.1408,218.143,
6.1509,218.814,
6.161,220.543,
6.1708,221.603,
6.1808,221.277,
6.1909,221.42,
6.2008,220.238,
6.2107,217.757,
6.2211,216.764,
6.2307,216.197,
6.2407,215.549,
6.2508,217.859,
6.2608,217.879,
6.2707,218.834,
6.2808,220.951,
6.2911,221.747,
6.3008,223.361,
6.3109,221.401,
6.3207,216.058,
6.331,210.494,
6.3409,208.41,
6.3507,210.454,
6.3608,214.46,
6.3709,218.773,
6.3809,221.869,
6.391,223.034,
6.4008,221.992,
6.4107,219.871,
6.421,218.875,
6.4308,218.793,
6.4407,218.123,
6.4508,217.473,
6.4607,217.351,
6.4708,217.656,
6.481,218.712,
6.4909,221.768,
6.5008,223.382,
6.5107,222.85,
6.5209,218.837,
6.5308,211.26,
6.5408,205.577,
6.5507,204.642,
6.5607,206.275,
6.5708,211.641,
6.5808,216.076,
6.5907,219.2,
6.601,219.586,
6.6108,217.291,
6.6209,214.882,
6.6307,213.812,
6.6409,214.236,
6.6509,214.741,
6.6608,215.387,
6.6707,216.541,
6.6807,215.408,
6.6909,212.725,
6.7007,210.393,
6.711,209.291,
6.7208,210.734,
6.7308,210.795,
6.7409,210.433,
6.7508,211.819,
6.7611,212.221,
6.7708,212.804,
6.7809,212.402,
6.7909,211.839,
6.8008,213.147,
6.8108,213.127,
6.8208,211.839,
6.8309,211.055,
6.8407,212.825,
6.851,213.389,
6.8609,209.331,
6.8711,207.97,
6.881,206.633,
6.8908,206.593,
6.9008,208.83,
6.9107,210.012,
6.9207,211.035,
6.931,210.915,
6.9409,207.512,
6.9508,204.364,
6.961,203.272,
6.9709,206.175,
6.9809,208.87,
6.9908,212.202,
7.0008,216.238,
7.0107,218.956,
7.0207,221.277,
7.0308,222.053,
7.041,220.136,
7.0509,218.102,
7.0608,216.156,
7.0709,213.752,
7.0808,211.377,
7.0908,209.531,
7.1008,210.373,
7.111,212.322,
7.1207,214.458,
7.1309,216.825,
7.1411,219.668,
7.1507,220.462,
7.1608,221.338,
7.1707,220.116,
7.1808,218.082,
7.1908,215.368,
7.2007,212.724,
7.211,211.758,
7.2207,210.975,
7.2309,212.664,
7.2407,216.258,
7.2508,218.956,
7.2607,220.136,
7.2707,218.225,
7.2808,213.875,
7.2908,209.171,
7.3007,207.711,
7.3107,210.153,
7.3208,215.896,
7.3307,222.013,
7.341,225.082,
7.3508,224.98,
7.3609,219.771,
7.3707,214.419,
7.381,211.638,
7.3908,211.738,
7.4008,214.661,
7.4107,217.453,
7.421,217.859,
7.4307,217.149,
7.4408,215.691,
7.4508,213.893,
7.461,212.905,
7.4707,212.402,
7.4808,212,
7.4907,212.684,
7.5009,214.155,
7.5108,215.084,
7.5207,215.934,
7.5309,214.983,
7.5409,213.59,
7.5507,213.671,
7.5609,214.64,
7.5707,217.21,
7.5807,219.851,
7.591,220.889,
7.6007,220.991,
7.6108,220.258,
7.6207,217.616,
7.6307,214.943,
7.6407,214.741,
